gene	mean_KO	mean_WT	mean_dif	mean_pval	feature	location
1700125H03Rik	0	0.0600000000000001	-0.0600000000000001	1.50917589974906e-09	gene	8:68369458:68374710
1810006J02Rik	0	0.0625	-0.0625	4.57110808255124e-05	TSS	1:98130466:98132466
1810010D01Rik	0.00499999999999989	0.0700000000000001	-0.0650000000000002	4.58313118420309e-05	TSS	7:145207119:145209119
1810021B22Rik	0	0.0600000000000001	-0.0600000000000001	5.2931915567986e-06	gene	15:89072197:89074854
1810053B23Rik	0	0.0600000000000001	-0.0600000000000001	0.000157480170212388	TSS	16:93358543:93360543
2010001A14Rik	0	0.0600000000000001	-0.0600000000000001	2.04657769608145e-06	gene	11:57796498:57800467
2010005H15Rik	0	0.0600000000000001	-0.0600000000000001	6.0565849014627e-06	TSS	16:36220561:36222561
2010111I01Rik	0	0.0600000000000001	-0.0600000000000001	9.42804308575237e-153	gene	13:63241028:63325096
2010310C07Rik	0	0.0600000000000001	-0.0600000000000001	0.000148383603618385	TSS	6:42369670:42371670
2210039B01Rik	0	0.0600000000000001	-0.0600000000000001	1.89423336320834e-06	TSS	12:73547482:73549482
2210408F21Rik	0	0.0600000000000001	-0.0600000000000001	5.61765463535475e-07	TES	6:31336394:31338394
2210409D07Rik	0	0.0600000000000001	-0.0600000000000001	8.44012729901308e-05	TES	18:57631078:57633078
2310040G24Rik	0	0.0625	-0.0625	9.24988023786593e-12	TES	6:86482375:86484375
2310043O21Rik	0	0.0625	-0.0625	0.0100313192416125	TSS	15:38593934:38595934
2310065F04Rik	0	0.0600000000000001	-0.0600000000000001	6.32138618941371e-08	gene	11:67113460:67119080
2410004I01Rik	0	0.0600000000000001	-0.0600000000000001	1.17117233025545e-09	gene	11:102959299:102963154
2410124H12Rik	0	0.0600000000000001	-0.0600000000000001	0.000229193020411978	TSS	16:92477741:92479741
2610027K06Rik	0	0.0600000000000001	-0.0600000000000001	1.52962662312767e-46	gene	11:85792659:85831388
2610034B18Rik	0	0.0600000000000001	-0.0600000000000001	5.61121125674651e-22	gene	7:79926358:79934264
2610528J11Rik	0	0.0600000000000001	-0.0600000000000001	9.69688649332177e-08	TSS	4:118526274:118528274
2810006K23Rik	0	0.0600000000000001	-0.0600000000000001	2.34124996229021e-16	gene	5:124329088:124339121
2810032G03Rik	0	0.0600000000000001	-0.0600000000000001	5.19459666207829e-32	gene	12:5377501:5415132
2810468N07Rik	0	0.0775000000000001	-0.0775000000000001	2.87866332955771e-05	gene	17:25571810:25574043
2900057B20Rik	0	0.0600000000000001	-0.0600000000000001	4.99937199571202e-05	TES	18:76090556:76092556
3110009F21Rik	0	0.0600000000000001	-0.0600000000000001	3.85148168882117e-11	gene	12:110152653:110157073
3110062M04Rik	0	0.0600000000000001	-0.0600000000000001	2.57450336378262e-06	TSS	6:34877065:34879065
3110082I17Rik	0	0.0600000000000001	-0.0600000000000001	5.7998339225557e-159	gene	5:139360738:139459534
3300005D01Rik	0	0.0600000000000001	-0.0600000000000001	2.36187654287843e-05	TES	17:5802240:5804240
3425401B19Rik	0	0.0600000000000001	-0.0600000000000001	1.77778159754086e-46	gene	14:32660118:32684272
3830432H09Rik	0	0.0600000000000001	-0.0600000000000001	3.24088462887305e-10	gene	1:119530479:119535165
4632428C04Rik	0	0.0600000000000001	-0.0600000000000001	4.67455203865536e-16	gene	16:30009666:30020430
4632428N05Rik	0	0.0600000000000001	-0.0600000000000001	2.7459955374449e-30	gene	10:60347850:60371684
4732491K20Rik	0	0.0600000000000001	-0.0600000000000001	1.09356206432679e-15	gene	17:12319852:12326250
4831407H17Rik	0	0.0600000000000001	-0.0600000000000001	0.00714207021413939	TES	14:30462282:30464282
4833412C05Rik	0	0.0600000000000001	-0.0600000000000001	6.13858819664896e-17	gene	7:67785537:67802496
4833428L15Rik	0	0.0600000000000001	-0.0600000000000001	5.98266177978493e-22	gene	9:45417625:45430232
4930401O10Rik	0	0.0600000000000001	-0.0600000000000001	3.91423482402098e-11	gene	11:71929470:71939122
4930406D18Rik	0	0.0600000000000001	-0.0600000000000001	1.47943894712173e-09	gene	3:100427404:100436754
4930407I19Rik	0	0.0625	-0.0625	0.000175025949647022	gene	10:66146295:66178514
4930415O20Rik	0	0.0600000000000001	-0.0600000000000001	2.06068054306014e-08	TES	15:98588588:98590588
4930423M02Rik	0	0.0600000000000001	-0.0600000000000001	6.20921346498289e-13	gene	4:5633327:5641284
4930425L21Rik	0	0.0600000000000001	-0.0600000000000001	2.20382035242503e-05	TES	6:135682391:135684391
4930428G15Rik	0	0.0625	-0.0625	1.57574705239608e-09	gene	9:115337160:115340924
4930432M17Rik	0	0.0650000000000002	-0.0650000000000002	0.001859206557929	TSS	3:121669762:121671762
4930438E09Rik	0	0.0600000000000001	-0.0600000000000001	0.00228335718579124	TSS	14:67396742:67398742
4930441H08Rik	0	0.0600000000000001	-0.0600000000000001	0.000734445057256007	TES	7:71938191:71940191
4930441J16Rik	0	0.0600000000000001	-0.0600000000000001	0.000225405211786676	TES	2:74297939:74299939
4930443O20Rik	0	0.0600000000000001	-0.0600000000000001	1.54512040671887e-07	gene	2:85074613:85085461
4930447M23Rik	0	0.0600000000000001	-0.0600000000000001	3.64611927840692e-05	gene	2:19345316:19351251
4930447N08Rik	0	0.0600000000000001	-0.0600000000000001	0.000831411070118648	TES	3:122794090:122796090
4930455J16Rik	0	0.0600000000000001	-0.0600000000000001	1.47155880506099e-21	gene	13:58742073:58761311
4930461G14Rik	0	0.0625	-0.0625	0.000215838539313137	TES	9:58468623:58470623
4930467D21Rik	0	0.0625	-0.0625	2.77899999488004e-08	TSS	5:97391416:97393416
4930474M22Rik	0	0.0625	-0.0625	1.72194980076236e-05	TES	17:14388106:14390106
4930500J02Rik	0	0.0600000000000001	-0.0600000000000001	8.59867254856467e-12	gene	2:104560183:104570429
4930505K13Rik	0	0.0625	-0.0625	0.00189382367718393	TSS	7:120155114:120157114
4930505K14Rik	0	0.0649999999999999	-0.0649999999999999	0.000624757457939824	gene	5:148778962:148782080
4930506A18Rik	0	0.0600000000000001	-0.0600000000000001	2.43897101185438e-06	TSS	8:106281228:106283228
4930511A08Rik	0	0.0600000000000001	-0.0600000000000001	7.69276003464043e-97	gene	6:94133922:94236442
4930511E03Rik	0	0.0649999999999999	-0.0649999999999999	3.69123739960954e-12	gene	6:94944833:94950545
4930511M06Rik	0	0.0600000000000001	-0.0600000000000001	0.00031004258569929	TSS	18:57550867:57552867
4930517E11Rik	0	0.0600000000000001	-0.0600000000000001	0.000751214250834862	TES	2:124122635:124124635
4930518J21Rik	0	0.0600000000000001	-0.0600000000000001	1.54206026248107e-08	TSS	8:56483968:56485968
4930519H02Rik	0	0.0600000000000001	-0.0600000000000001	3.57833676067528e-15	gene	5:15864927:15882766
4930520P13Rik	0	0.0649999999999999	-0.0649999999999999	1.56035342823944e-05	TES	13:70247122:70249122
4930522O17Rik	0	0.0649999999999999	-0.0649999999999999	2.43622546108628e-05	TSS	4:53245195:53247195
4930524C18Rik	0	0.0600000000000001	-0.0600000000000001	0.000171189990471418	TES	14:114860327:114862327
4930527F14Rik	0	0.0600000000000001	-0.0600000000000001	0.000127805833382659	TSS	14:45542709:45544709
4930529K09Rik	0	0.0600000000000001	-0.0600000000000001	3.87424123878654e-12	gene	14:86246969:86261042
4930533B01Rik	0	0.0600000000000001	-0.0600000000000001	2.22361937168324e-21	gene	2:113692052:113707550
4930538K18Rik	0	0.0600000000000001	-0.0600000000000001	9.18598077970347e-16	TES	4:119204054:119206054
4930550C17Rik	0	0.0600000000000001	-0.0600000000000001	2.96459108336427e-27	gene	13:56223223:56242940
4930562F07Rik	0	0.0600000000000001	-0.0600000000000001	2.80464138579165e-10	TSS	1:160076985:160078985
4930564D02Rik	0	0.0625	-0.0625	5.84930011416121e-09	TES	3:105077806:105079806
4930567H12Rik	0	0.075	-0.075	2.14158508924658e-05	TES	8:125615670:125617670
4930567K20Rik	0	0.0600000000000001	-0.0600000000000001	2.16746313500613e-07	gene	10:10752045:10757131
4930568D16Rik	0	0.0600000000000001	-0.0600000000000001	8.20289955298208e-10	gene	2:35355217:35366729
4930571K23Rik	0	0.0600000000000001	-0.0600000000000001	3.30248411241008e-06	TES	7:125370013:125372013
4930572O13Rik	0	0.0725000000000002	-0.0725000000000002	0.0092811333249328	TES	14:25138794:25140794
4930578I06Rik	0	0.0625	-0.0625	0.000492892512633066	TES	14:63970121:63972121
4930579H20Rik	0	0.0600000000000001	-0.0600000000000001	6.61946264739748e-09	gene	10:27390865:27396225
4930584F24Rik	0	0.0649999999999999	-0.0649999999999999	3.61665858848163e-05	TSS	5:26492314:26494314
4930592I03Rik	0	0.0625	-0.0625	2.5922048737333e-05	TSS	18:82919560:82921560
4930597A21Rik	0	0.0600000000000001	-0.0600000000000001	3.82905983903102e-06	TES	11:44590229:44592229
4931414P19Rik	0	0.0600000000000001	-0.0600000000000001	2.81934422038555e-47	gene	14:54584662:54604908
4931419H13Rik	0	0.0600000000000001	-0.0600000000000001	5.28384478942443e-44	gene	3:55056241:55083002
4931428F04Rik	0	0.0600000000000001	-0.0600000000000001	1.11080857862718e-09	TES	8:105279408:105281408
4931428L18Rik	0	0.0600000000000001	-0.0600000000000001	0.000115130560736751	TES	1:31140077:31142077
4932418E24Rik	0	0.0600000000000001	-0.0600000000000001	7.30915393573516e-28	gene	2:26272646:26293557
4933400B14Rik	0	0.0625	-0.0625	9.94200158133698e-05	gene	17:89321226:89326333
4933402J15Rik	0	0.0600000000000001	-0.0600000000000001	2.5759064077733e-15	gene	14:74356526:74368741
4933407E24Rik	0	0.0625	-0.0625	6.86758158268602e-08	gene	4:124570178:124574538
4933408N05Rik	0	0.0600000000000001	-0.0600000000000001	1.41871866247199e-08	gene	8:114342160:114350478
4933416E03Rik	0	0.0600000000000001	-0.0600000000000001	4.48260558001658e-38	gene	2:159948340:159980289
4933417A18Rik	0	0.0700000000000003	-0.0700000000000003	9.04411625289844e-07	TSS	13:34923408:34925408
4933417E11Rik	0	0.0600000000000001	-0.0600000000000001	1.97535349071315e-08	TSS	1:72004195:72006195
4933417O13Rik	0	0.0600000000000001	-0.0600000000000001	1.34919561594829e-08	gene	7:143323771:143329650
4933421O10Rik	0	0.0600000000000001	-0.0600000000000001	1.71038033005269e-10	gene	4:33028138:33030323
4933425B07Rik	0	0.0600000000000001	-0.0600000000000001	0.000239375581677881	TES	14:46601805:46603805
4933427D14Rik	0	0.0600000000000001	-0.0600000000000001	5.07844488724663e-05	TES	11:72153096:72155096
4933427G17Rik	0	0.0600000000000001	-0.0600000000000001	1.16142759184081e-28	gene	7:120983508:121013787
4933427I22Rik	0	0.0600000000000001	-0.0600000000000001	3.84868667560222e-31	gene	4:139927110:139942519
4933430N04Rik	0	0.0600000000000001	-0.0600000000000001	9.70698016039564e-05	TSS	8:9131288:9133288
4933432K03Rik	0	0.0600000000000001	-0.0600000000000001	1.52622526183601e-06	TES	7:121586385:121588385
4933433F19Rik	0	0.0600000000000001	-0.0600000000000001	5.53548013809867e-06	gene	8:30569394:30574573
4933433H22Rik	0	0.0600000000000001	-0.0600000000000001	4.89783414327126e-09	gene	17:84079659:84088875
4933440J02Rik	0	0.0600000000000001	-0.0600000000000001	0.000142388239293043	TSS	10:111593273:111595273
5031425F14Rik	0	0.0600000000000001	-0.0600000000000001	1.56192772432359e-13	gene	2:166448450:166457770
5033403H07Rik	0	0.0600000000000001	-0.0600000000000001	8.52565152669585e-05	TES	5:52972011:52974011
5430416O09Rik	0	0.0600000000000001	-0.0600000000000001	0.00114810153339083	TES	4:43733534:43735534
5430421N21Rik	0	0.0600000000000001	-0.0600000000000001	1.52373265038194e-07	gene	15:101486129:101490512
5430435G22Rik	0	0.0625	-0.0625	8.33700985504826e-05	TES	1:131712464:131714464
5730403I07Rik	0	0.0600000000000001	-0.0600000000000001	6.47499862594143e-38	gene	9:77367411:77398416
5730457N03Rik	0	0.0625	-0.0625	0.0103314027400018	TES	6:52307388:52309388
5730460C07Rik	0	0.0600000000000001	-0.0600000000000001	0.000142273211071961	TES	3:153788304:153790304
5730559C18Rik	0	0.0600000000000001	-0.0600000000000001	1.51034874703715e-32	gene	1:136214521:136233280
5830428M24Rik	0	0.0600000000000001	-0.0600000000000001	1.76190389097815e-11	gene	12:69465786:69474550
5830432E09Rik	0	0.0625	-0.0625	6.89564753730896e-05	TES	7:135647456:135649456
5930403L14Rik	0.01	0.0750000000000002	-0.0650000000000002	1.98965718598668e-05	TES	4:154629690:154631690
6030407O03Rik	0	0.0600000000000001	-0.0600000000000001	3.58277345152418e-25	gene	1:73619380:73863466
6030419C18Rik	0	0.0600000000000001	-0.0600000000000001	1.73764186760978e-16	gene	9:58489602:58498742
6030440G07Rik	0	0.0600000000000001	-0.0600000000000001	9.2703525070479e-25	gene	12:110995397:111012872
6030466F02Rik	0	0.0600000000000001	-0.0600000000000001	3.03501348516723e-07	gene	8:123734957:123738941
6030468B19Rik	0	0.0600000000000001	-0.0600000000000001	8.80985633253143e-09	gene	11:117798659:117806308
6330409D20Rik	0	0.0600000000000001	-0.0600000000000001	6.25233082954923e-06	gene	2:32733620:32740016
6330416G13Rik	0	0.0600000000000001	-0.0600000000000001	4.49393741306028e-40	gene	4:63561359:63585353
6430548M08Rik	0	0.0600000000000001	-0.0600000000000001	4.37349178610162e-59	gene	8:120115151:120153574
6430550D23Rik	0	0.0625	-0.0625	4.86623319594902e-07	TSS	2:156003427:156005427
6430571L13Rik	0	0.0600000000000001	-0.0600000000000001	4.33443094470779e-07	gene	9:107341639:107348683
6430573F11Rik	0	0.0600000000000001	-0.0600000000000001	1.61592612524415e-28	gene	8:36490190:36512013
6430710C18Rik	0	0.0600000000000001	-0.0600000000000001	3.44594549048644e-67	gene	2:72746845:72812717
7420461P10Rik	0	0.0600000000000001	-0.0600000000000001	6.76760959669452e-21	gene	1:162648242:162657219
8430422H06Rik	0	0.0600000000000001	-0.0600000000000001	5.91008587242183e-52	gene	18:14233305:14277542
8430426J06Rik	0	0.0600000000000001	-0.0600000000000001	8.04298622979209e-05	TSS	15:81246971:81248971
9030204H09Rik	0	0.0600000000000001	-0.0600000000000001	0.000609138370862463	TES	2:35822385:35824385
9030404E10Rik	0	0.0625	-0.0625	5.77979825121895e-20	gene	16:30022841:30038479
9130015L21Rik	0	0.0600000000000001	-0.0600000000000001	2.08607486698852e-25	gene	2:160017652:160039620
9230110C19Rik	0	0.0700000000000001	-0.0700000000000001	1.91041364099415e-08	TES	9:8020671:8022671
9230112J17Rik	0	0.0600000000000001	-0.0600000000000001	1.07143129273329e-20	gene	9:60524966:60544882
9330162B11Rik	0.00499999999999989	0.0725	-0.0675000000000001	0.00176730358824431	TSS	1:188007990:188009990
9330175M20Rik	0	0.0600000000000001	-0.0600000000000001	1.38921592645777e-37	gene	1:51219385:51332779
9430019J16Rik	0	0.0625	-0.0625	4.06002469314392e-13	gene	2:75437056:75443179
9430069I07Rik	0	0.0625	-0.0625	0.00705636229586874	gene	15:34350050:34356872
9430078K24Rik	0	0.0600000000000001	-0.0600000000000001	1.79751177088922e-05	TES	12:79916018:79918018
9530026F06Rik	0	0.0600000000000001	-0.0600000000000001	0.00358254691211814	TSS	1:61377431:61379431
9530036O11Rik	0	0.0600000000000001	-0.0600000000000001	3.39672195393775e-29	gene	5:28467983:28718209
9530062K07Rik	0	0.0625	-0.0625	1.08299449089752e-05	gene	6:116200409:116206993
9530080O11Rik	0	0.0600000000000001	-0.0600000000000001	1.04942981745573e-09	gene	4:95960710:95966655
9530091C08Rik	0	0.0600000000000001	-0.0600000000000001	1.32610948294903e-06	gene	9:68766345:68772322
9630028B13Rik	0	0.0600000000000001	-0.0600000000000001	0.000252350851042299	TSS	1:185440819:185442819
9630028H03Rik	0	0.0649999999999999	-0.0649999999999999	0.00061453134635512	TSS	2:135582220:135584220
9630028I04Rik	0	0.0675000000000001	-0.0675000000000001	3.04775027796691e-05	TSS	17:27247066:27249066
A230028O05Rik	0	0.0600000000000001	-0.0600000000000001	8.37731023415377e-11	gene	16:25060638:25068058
A230077H06Rik	0	0.0600000000000001	-0.0600000000000001	1.75015884199272e-57	gene	7:40850152:40897324
A330015K06Rik	0	0.0600000000000001	-0.0600000000000001	3.19963602466399e-05	TES	3:65132058:65134058
A330041J22Rik	0	0.0675000000000001	-0.0675000000000001	0.000124641496696874	gene	9:86696441:86700253
A330074K22Rik	0	0.0600000000000001	-0.0600000000000001	3.44554035432137e-17	gene	8:120205433:120227230
A430088P11Rik	0	0.0600000000000001	-0.0600000000000001	0.00179762363488616	TSS	15:80696610:80698610
A530013C23Rik	0	0.0600000000000001	-0.0600000000000001	0.00138840708028188	gene	2:167691758:167696413
A530016L24Rik	0	0.0674999999999999	-0.0674999999999999	0.00275371838792376	TSS	12:112488447:112490447
A630023A22Rik	0	0.0600000000000001	-0.0600000000000001	5.13899100598338e-48	gene	14:34052129:34101754
A630095N17Rik	0	0.0600000000000001	-0.0600000000000001	0.00020856730458991	TES	1:75219094:75221094
A730085K08Rik	0	0.0600000000000001	-0.0600000000000001	8.68208155824898e-06	TSS	9:122397801:122399801
A730090H04Rik	0	0.0600000000000001	-0.0600000000000001	1.07243651205886e-15	gene	11:95146052:95158047
A830082K12Rik	0	0.0600000000000001	-0.0600000000000001	1.77972388510762e-23	gene	13:78199016:78235564
A930006I01Rik	0	0.075	-0.075	3.70119761943764e-05	TES	2:103337600:103339600
AA536875	0	0.0600000000000001	-0.0600000000000001	1.37829885604145e-05	gene	14:123169502:123175176
AA986860	0	0.0600000000000001	-0.0600000000000001	4.46242039899828e-17	gene	1:130732975:130743622
Aacs	0	0.0600000000000001	-0.0600000000000001	1.07608901199195e-43	gene	5:125476872:125516403
Aars2	0	0.0625	-0.0625	0.00745405700771965	TES	17:45519843:45521843
Abat	0	0.0600000000000001	-0.0600000000000001	1.12359959341826e-97	gene	16:8514428:8620567
Abca4	0	0.0600000000000001	-0.0600000000000001	5.94604623784397e-05	TSS	3:122043459:122045459
Abca5	0	0.0600000000000001	-0.0600000000000001	8.63620707297642e-80	gene	11:110270368:110336716
Abcb9	0	0.0800000000000001	-0.0800000000000001	1.96722322027843e-05	TES	5:124060856:124062856
Abcf2	0	0.0600000000000001	-0.0600000000000001	1.70821958590578e-08	TES	5:24564340:24566340
Abhd15	0	0.0700000000000001	-0.0700000000000001	0.00582609399281823	gene	11:77516116:77519628
Abhd17a	0	0.0600000000000001	-0.0600000000000001	5.99186765394186e-11	gene	10:80584648:80589341
Abhd8	0	0.0600000000000001	-0.0600000000000001	3.91453091815382e-08	gene	8:71457699:71462657
Ablim3	0	0.0600000000000001	-0.0600000000000001	2.30115121945757e-99	gene	18:61800392:61910824
Abtb2	0	0.0600000000000001	-0.0600000000000001	2.23347491028427e-176	gene	2:103567309:103717423
Acaa1b	0	0.0600000000000001	-0.0600000000000001	1.07514301205634e-12	gene	9:119149042:119156093
Acads	0	0.0600000000000001	-0.0600000000000001	8.4354131084269e-07	gene	5:115111298:115118346
Accs	0	0.0600000000000001	-0.0600000000000001	2.77330960763357e-27	gene	2:93834466:93848799
Accsl	0	0.0600000000000001	-0.0600000000000001	3.10811315481345e-06	TES	2:93854359:93856359
Acer2	0	0.0600000000000001	-0.0600000000000001	3.78568680457826e-67	gene	4:86875413:86931490
Acin1	0	0.0600000000000001	-0.0600000000000001	4.57779683676285e-24	gene	14:54643160:54652685
Ackr2	0	0.0650000000000002	-0.0650000000000002	8.03450346276634e-08	TES	9:121910071:121912071
Acot11	0	0.0600000000000001	-0.0600000000000001	1.63697156677411e-71	gene	4:106745560:106798831
Acot4	0	0.0600000000000001	-0.0600000000000001	1.94584405122489e-06	TES	12:84043723:84045723
Acrbp	0	0.0600000000000001	-0.0600000000000001	2.9537373134465e-30	gene	6:125050926:125062265
Acsf2	0	0.0600000000000001	-0.0600000000000001	1.49393728681493e-39	gene	11:94558101:94600786
Acsf3	0	0.0600000000000001	-0.0600000000000001	1.16502997477584e-43	gene	8:122776504:122816881
Actr1a	0	0.0600000000000001	-0.0600000000000001	2.84509890328867e-10	TES	19:46375813:46377813
Acvr1c	0	0.0600000000000001	-0.0600000000000001	2.0760709992164e-62	gene	2:58268452:58323807
Adad2	0	0.0649999999999999	-0.0649999999999999	5.09516189663766e-06	TSS	8:119611746:119613746
Adam11	0	0.0600000000000001	-0.0600000000000001	1.08260169674772e-19	gene	11:102762438:102779262
Adamts13	0	0.0600000000000001	-0.0600000000000001	2.37449309381892e-36	gene	2:26974415:26997580
Adamts17	0	0.0600000000000001	-0.0600000000000001	0.000394729923737949	TES	7:67151625:67153625
Adamts18	0	0.0600000000000001	-0.0600000000000001	6.39833121800782e-194	gene	8:113699136:113847839
Adamts20	0	0.0649999999999999	-0.0649999999999999	5.76241282401936e-05	TES	15:94319331:94321331
Adamts7	0	0.0600000000000001	-0.0600000000000001	0.000194850545479574	TES	9:90199102:90201102
Adamtsl2	0	0.0600000000000001	-0.0600000000000001	5.17907251769011e-42	gene	2:27080380:27107613
Adap2	0	0.0600000000000001	-0.0600000000000001	1.40010687850352e-37	gene	11:80155161:80177827
Adarb2	0	0.0600000000000001	-0.0600000000000001	0.00293500671149103	TES	13:8759442:8761442
Adcy7	0	0.0600000000000001	-0.0600000000000001	3.36458734346224e-68	gene	8:88273402:88328962
Adh1	0	0.0600000000000001	-0.0600000000000001	2.19890530865881e-14	gene	3:138278644:138289691
Adora2a	0	0.0625	-0.0625	0.000422579385298496	TES	10:75333792:75335792
Adora2b	0	0.0600000000000001	-0.0600000000000001	0.0113265623131264	TES	11:62265452:62267452
