gene	mean_KO	mean_WT	mean_dif	mean_pval	feature	location
1700011L22Rik	0	0.0600000000000001	-0.0600000000000001	2.49633002057841e-05	TES	8:79209429:79211429
1700012B09Rik	0	0.0600000000000001	-0.0600000000000001	1.67068580743834e-06	TSS	9:14770030:14772030
1700012H19Rik	0	0.0600000000000001	-0.0600000000000001	2.52275694774811e-08	TSS	11:112824128:112826128
1700012I11Rik	0	0.0600000000000001	-0.0600000000000001	5.79377107788718e-96	gene	15:67227768:67376094
1700015G11Rik	0	0.0600000000000001	-0.0600000000000001	9.29814344678844e-07	TSS	7:52014716:52016716
1700016G22Rik	0	0.0600000000000001	-0.0600000000000001	0.00552828118583635	TSS	13:5857092:5859092
1700016L21Rik	0	0.0600000000000001	-0.0600000000000001	3.5860851194752e-08	TES	1:80474660:80476660
1700017B05Rik	0	0.0600000000000001	-0.0600000000000001	6.28304598340898e-09	TES	9:57251321:57253321
1700018A04Rik	0	0.0625	-0.0625	4.61406727475572e-06	TSS	13:31581513:31583513
1700018B24Rik	0	0.0600000000000001	-0.0600000000000001	1.66467118463074e-08	TES	3:48604730:48606730
1700019G24Rik	0	0.0600000000000001	-0.0600000000000001	7.04923588669237e-10	TES	6:5962896:5964896
1700019L03Rik	0	0.0600000000000001	-0.0600000000000001	8.87960329467722e-07	TES	2:32776412:32778412
1700020N01Rik	0	0.0600000000000001	-0.0600000000000001	3.48037132207304e-73	gene	10:21594144:21621375
1700021F07Rik	0	0.0600000000000001	-0.0600000000000001	7.79299506173201e-11	gene	2:173523591:173527502
1700022A21Rik	0	0.0600000000000001	-0.0600000000000001	0.000236183421290632	gene	5:24646452:24647860
1700022A22Rik	0	0.0600000000000001	-0.0600000000000001	6.21938363021008e-05	TES	15:46372899:46374899
1700022E09Rik	0	0.0600000000000001	-0.0600000000000001	2.90934883077826e-07	TSS	16:59468238:59470238
1700022H16Rik	0	0.0600000000000001	-0.0600000000000001	3.7880986216592e-17	gene	12:9566235:9569585
1700023C21Rik	0	0.0600000000000001	-0.0600000000000001	3.07841391660246e-05	TES	11:109847476:109849476
1700023L04Rik	0	0.0600000000000001	-0.0600000000000001	8.27118368064973e-12	gene	6:29986328:29992531
1700024B18Rik	0	0.0600000000000001	-0.0600000000000001	1.3555967528713e-05	TSS	14:123986634:123988634
1700024G13Rik	0	0.0600000000000001	-0.0600000000000001	3.7121772756418e-30	gene	14:32377501:32387373
1700024I08Rik	0	0.0600000000000001	-0.0600000000000001	2.14210770341996e-122	gene	13:63676755:63733298
1700025G04Rik	0	0.0600000000000001	-0.0600000000000001	2.87760436206187e-09	TES	1:151883523:151885523
1700025K24Rik	0	0.0600000000000001	-0.0600000000000001	1.18743793988532e-15	TSS	17:54369074:54371074
1700025N23Rik	0	0.0649999999999999	-0.0649999999999999	0.0109722258218257	TSS	6:39066586:39068586
1700026L06Rik	0	0.0600000000000001	-0.0600000000000001	1.55588244447262e-15	TES	2:28691079:28693079
1700027A15Rik	0	0.0600000000000001	-0.0600000000000001	8.68079011454806e-17	gene	1:73017035:73024508
1700027F09Rik	0	0.0600000000000001	-0.0600000000000001	3.55845560195498e-06	TSS	5:64466942:64468942
1700028D13Rik	0	0.0625	-0.0625	0.00325012304215412	gene	5:112207762:112209002
1700029J03Rik	0	0.0600000000000001	-0.0600000000000001	6.11770395484865e-137	gene	16:93397814:93457872
1700029M20Rik	0	0.0600000000000001	-0.0600000000000001	1.58386300044338e-06	TSS	4:135625654:135627654
1700030F04Rik	0	0.0649999999999999	-0.0649999999999999	1.46632668526757e-10	TES	6:117678206:117680206
1700030J22Rik	0	0.0600000000000001	-0.0600000000000001	1.36858182614787e-24	gene	8:116970598:116977943
1700030K09Rik	0	0.0600000000000001	-0.0600000000000001	9.36413820681062e-22	TES	8:72459541:72461541
1700030L20Rik	0	0.0600000000000001	-0.0600000000000001	5.42785367515064e-38	gene	3:136436269:136448349
1700039E15Rik	0	0.0650000000000002	-0.0650000000000002	0.00148784160068048	TSS	7:45281872:45283872
1700040L02Rik	0	0.0625	-0.0625	4.35582516573271e-08	TES	10:68429955:68431955
1700042G15Rik	0	0.0600000000000001	-0.0600000000000001	2.79399409500107e-06	gene	4:57360791:57363292
1700042O10Rik	0	0.0600000000000001	-0.0600000000000001	2.62839773746278e-38	gene	11:11869122:11884321
1700044C05Rik	0	0.0650000000000002	-0.0650000000000002	6.1762578697736e-18	TES	14:118397165:118399165
1700046C09Rik	0	0.0600000000000001	-0.0600000000000001	2.54191247379466e-05	TES	11:14559335:14561335
1700047E10Rik	0	0.0600000000000001	-0.0600000000000001	4.55340533360309e-11	TSS	14:44212237:44214237
1700047M11Rik	0	0.0600000000000001	-0.0600000000000001	0.000604866091904119	TES	1:182302289:182304289
1700048M11Rik	0	0.0600000000000001	-0.0600000000000001	5.49710589711994e-12	TSS	16:92311466:92313466
1700049E15Rik	0	0.0625	-0.0625	0.000287937907537178	TES	6:147701374:147703374
1700049E22Rik	0	0.0600000000000001	-0.0600000000000001	1.41851674035029e-09	gene	6:100528399:100532426
1700054A03Rik	0	0.0600000000000001	-0.0600000000000001	3.31711501069367e-07	TES	19:53083392:53085392
1700055C04Rik	0	0.0625	-0.0625	1.6345838796976e-06	TES	9:64037464:64039464
1700057H15Rik	0	0.0600000000000001	-0.0600000000000001	1.45768983617262e-68	gene	4:124450625:124484959
1700060C20Rik	0	0.0775000000000001	-0.0775000000000001	2.95749019533635e-05	TSS	2:158191007:158193007
1700065I16Rik	0	0.0600000000000001	-0.0600000000000001	0.00106813677042031	TSS	15:63816187:63818187
1700065J11Rik	0	0.0625	-0.0625	9.48767003242123e-07	TSS	6:35329845:35331845
1700065L07Rik	0	0.0649999999999999	-0.0649999999999999	1.51487598043243e-10	gene	6:73437964:73470021
1700066J03Rik	0	0.0600000000000001	-0.0600000000000001	5.23584470131244e-06	TES	13:58147975:58149975
1700067G17Rik	0	0.0600000000000001	-0.0600000000000001	3.73625221663963e-06	TES	1:89021210:89023210
1700072B07Rik	0	0.0600000000000001	-0.0600000000000001	0.000992520618233328	gene	9:58371503:58373183
1700072I22Rik	0	0.0600000000000001	-0.0600000000000001	2.79343377766985e-31	gene	11:103639935:103648013
1700084D21Rik	0	0.0600000000000001	-0.0600000000000001	5.29670773261646e-07	TES	13:113143012:113145012
1700085C21Rik	0	0.0600000000000001	-0.0600000000000001	1.31230159145107e-11	TES	12:82931519:82933519
1700086L19Rik	0	0.0600000000000001	-0.0600000000000001	3.26555337293027e-25	gene	12:74285275:74294950
1700095B10Rik	0	0.0600000000000001	-0.0600000000000001	2.5976338935012e-16	gene	5:112794291:112800701
1700097N02Rik	0	0.0600000000000001	-0.0600000000000001	1.64267453040516e-07	TES	17:30621440:30623440
1700100L14Rik	0	0.0600000000000001	-0.0600000000000001	3.67665694354401e-13	TES	13:70575104:70577104
1700101O22Rik	0	0.0625	-0.0625	2.85418486433638e-10	TES	12:7371038:7373038
1700108F19Rik	0	0.0600000000000001	-0.0600000000000001	2.59910742602699e-05	TES	14:76686108:76688108
1700109K24Rik	0	0.0600000000000001	-0.0600000000000001	6.30497516259136e-08	TSS	15:77083397:77085397
1700112E06Rik	0	0.0600000000000001	-0.0600000000000001	0	gene	14:22020711:23055088
1700113B09Rik	0	0.0600000000000001	-0.0600000000000001	0.000168373006603889	TES	10:71203488:71205488
1700119H24Rik	0	0.0600000000000001	-0.0600000000000001	5.37270437952995e-06	TSS	16:34938329:34940329
1700120E14Rik	0	0.0625	-0.0625	4.5416243979602e-09	TES	18:74494677:74496677
1700121N20Rik	0	0.0625	-0.0625	5.65218929431746e-10	TES	12:106441651:106443651
1700123K08Rik	0	0.0649999999999999	-0.0649999999999999	1.77557494235641e-08	TES	5:138560839:138562839
1700125H03Rik	0	0.0600000000000001	-0.0600000000000001	2.69177729582666e-07	gene	8:68369458:68371293
1700126H18Rik	0	0.0600000000000001	-0.0600000000000001	3.42605888226922e-57	gene	5:66167606:66190335
1810006J02Rik	0	0.0600000000000001	-0.0600000000000001	4.67146670416344e-15	TES	1:98143655:98145655
1810008I18Rik	0	0.0625	-0.0625	5.68667689005086e-13	TSS	7:65803051:65805051
1810011H11Rik	0	0.0600000000000001	-0.0600000000000001	3.18806846666256e-09	TES	14:32816968:32818968
1810034E14Rik	0	0.0600000000000001	-0.0600000000000001	1.11771584831454e-32	gene	13:64249699:64267145
1810041L15Rik	0	0.0600000000000001	-0.0600000000000001	1.5758681753653e-139	gene	15:84380202:84446097
1810043G02Rik	0	0.0600000000000001	-0.0600000000000001	3.35407803935892e-10	TES	10:77984438:77986438
1810053B23Rik	0	0.0675000000000001	-0.0675000000000001	2.75604837877681e-08	TES	16:93345056:93347056
1810058I24Rik	0	0.0600000000000001	-0.0600000000000001	1.36693918416831e-25	gene	6:35253731:35261059
2010001E11Rik	0	0.0625	-0.0625	4.9861665055757e-05	TES	10:39919381:39921381
2010009K17Rik	0	0.0600000000000001	-0.0600000000000001	0.00169032518415996	TSS	2:158090797:158092797
2010010A06Rik	0	0.0725	-0.0725	4.33272985666937e-06	TSS	18:75296317:75298317
2010111I01Rik	0	0.0600000000000001	-0.0600000000000001	2.60396251897041e-07	TSS	13:63239028:63241028
2010310C07Rik	0	0.0600000000000001	-0.0600000000000001	5.54798922956123e-10	TSS	6:42369670:42371670
2210016F16Rik	0	0.0600000000000001	-0.0600000000000001	1.26881646054149e-15	gene	13:58381045:58384225
2210016L21Rik	0	0.0650000000000002	-0.0650000000000002	5.49096265114619e-10	TES	5:114947540:114949540
2210019I11Rik	0	0.0600000000000001	-0.0600000000000001	9.7762450366323e-113	gene	5:147229597:147270521
2210039B01Rik	0	0.0600000000000001	-0.0600000000000001	3.26497749291575e-06	TSS	12:73547482:73549482
2210406O10Rik	0	0.0600000000000001	-0.0600000000000001	5.4593486215851e-09	TES	5:36446610:36448610
2210407C18Rik	0	0.0600000000000001	-0.0600000000000001	1.57822594009489e-09	gene	11:58609205:58612492
2210408I21Rik	0	0.0600000000000001	-0.0600000000000001	9.84184479542924e-08	TES	13:77192905:77194905
2210416O15Rik	0	0.0625	-0.0625	5.22503375233839e-08	TES	11:88099107:88101107
2210420H20Rik	0	0.0725	-0.0725	3.92769906281147e-05	gene	18:82755504:82758039
2310003H01Rik	0	0.0600000000000001	-0.0600000000000001	2.28574219805146e-32	gene	11:120370561:120377746
2310005A03Rik	0	0.0625	-0.0625	7.99680605598796e-06	TES	2:155096790:155098790
2310007L24Rik	0	0.0600000000000001	-0.0600000000000001	1.82915593654811e-09	TES	11:106376114:106378114
2310008N11Rik	0	0.0600000000000001	-0.0600000000000001	9.28817249369172e-20	gene	8:26815596:26823423
2310009A05Rik	0	0.0600000000000001	-0.0600000000000001	4.89743584941524e-17	TES	9:73041775:73043775
2310015D24Rik	0	0.0600000000000001	-0.0600000000000001	1.06091593951417e-09	TES	16:13513130:13515130
2310022A10Rik	0	0.0600000000000001	-0.0600000000000001	8.31912622924749e-17	TSS	7:27559475:27561475
2310022B05Rik	0	0.0600000000000001	-0.0600000000000001	3.54173724814603e-73	gene	8:124636755:124662369
2310033P09Rik	0	0.0650000000000002	-0.0650000000000002	1.86979886317372e-12	TES	11:59209734:59211734
2310034O05Rik	0	0.0600000000000001	-0.0600000000000001	5.79711656443773e-14	gene	5:100211691:100217049
2310039L15Rik	0	0.0600000000000001	-0.0600000000000001	3.99453178980504e-07	TES	10:95362216:95364216
2310045N01Rik	0	0.0625	-0.0625	1.58480533881327e-09	TES	8:70146260:70148260
2310061I04Rik	0	0.0600000000000001	-0.0600000000000001	7.3576293386387e-15	TES	17:35891676:35893676
2310067B10Rik	0	0.0600000000000001	-0.0600000000000001	1.50140284272779e-56	gene	11:115766432:115798033
2310069B03Rik	0	0.0600000000000001	-0.0600000000000001	7.60892635417154e-10	TSS	6:82880853:82882853
2400006E01Rik	0	0.0600000000000001	-0.0600000000000001	8.48545040465664e-53	gene	3:41501930:41527474
2410003L11Rik	0	0.0600000000000001	-0.0600000000000001	2.66387967646785e-64	gene	11:97599510:97621893
2410004I01Rik	0	0.0600000000000001	-0.0600000000000001	0.00073442308404328	TES	11:102957299:102959299
2410004P03Rik	0.0275000000000001	0.0900000000000003	-0.0625000000000002	0.000376992235002292	TES	12:17003957:17005957
2410017I17Rik	0	0.0649999999999999	-0.0649999999999999	0.00129221800252146	TES	17:36161374:36163374
2410124H12Rik	0	0.085	-0.085	1.50197087340741e-08	TSS	16:92477741:92479741
2410131K14Rik	0	0.0600000000000001	-0.0600000000000001	6.53035135173796e-36	gene	5:118246226:118262114
2500002B13Rik	0	0.0600000000000001	-0.0600000000000001	4.01987928237652e-34	gene	8:57488962:57505730
2500004C02Rik	0	0.0600000000000001	-0.0600000000000001	4.46377297342184e-13	TES	2:153340156:153342156
2610002J02Rik	0	0.0600000000000001	-0.0600000000000001	5.52926355441364e-21	gene	4:155250965:155255687
2610015P09Rik	0	0.0625	-0.0625	4.07266580597901e-09	TES	16:43963314:43965314
2610027K06Rik	0	0.0600000000000001	-0.0600000000000001	1.38149396309691e-81	gene	11:85792659:85831388
2610028E06Rik	0	0.0600000000000001	-0.0600000000000001	1.16255408496979e-65	gene	4:125888850:125921310
2610035D17Rik	0	0.0600000000000001	-0.0600000000000001	1.7790811989665e-07	TES	11:113042905:113044905
2610100L16Rik	0.0150000000000001	0.0800000000000001	-0.0649999999999999	2.41554570613071e-07	TES	3:17799071:17801071
2610507I01Rik	0	0.0600000000000001	-0.0600000000000001	7.8740270160655e-10	TES	11:59196792:59198792
2700089I24Rik	0	0.0625	-0.0625	1.60996617494989e-16	TES	19:59558391:59560391
2700099C18Rik	0	0.0600000000000001	-0.0600000000000001	2.76364029387042e-77	gene	17:94751099:94774129
2810004N23Rik	0	0.0600000000000001	-0.0600000000000001	6.18221819522622e-18	gene	8:124840354:124862029
2810006K23Rik	0	0.0600000000000001	-0.0600000000000001	1.25260454799956e-35	gene	5:124329088:124340852
2810025M15Rik	0	0.0600000000000001	-0.0600000000000001	1.51305252337295e-05	TES	1:157419236:157421236
2810410L24Rik	0	0.0700000000000001	-0.0700000000000001	0.00216359285177298	TES	11:120185649:120187649
2810433D01Rik	0	0.0649999999999999	-0.0649999999999999	2.58489059186798e-05	gene	11:102620506:102623416
2810442N19Rik	0	0.0600000000000001	-0.0600000000000001	3.54614603024087e-07	TSS	1:162003968:162005968
2810459M11Rik	0	0.0600000000000001	-0.0600000000000001	3.04174925166388e-12	gene	1:86046862:86054456
2810468N07Rik	0	0.0625	-0.0625	2.14035271804577e-09	gene	17:25571810:25574043
2900026A02Rik	0	0.0600000000000001	-0.0600000000000001	2.43391725270048e-165	gene	5:113087322:113162313
2900052N01Rik	0	0.0600000000000001	-0.0600000000000001	0.000132382133152923	TSS	9:46912602:46914602
2900057B20Rik	0	0.0675000000000001	-0.0675000000000001	0.000832662056582726	TES	18:76090556:76092556
2900079G21Rik	0	0.0675000000000001	-0.0675000000000001	1.48000884410767e-12	TSS	9:112255573:112257573
3010033K07Rik	0	0.0600000000000001	-0.0600000000000001	9.65107844667223e-64	gene	8:108554251:108583677
3100003L05Rik	0	0.0625	-0.0625	3.89230500671856e-06	TES	7:124624669:124626669
3110039I08Rik	0	0.0600000000000001	-0.0600000000000001	2.75842965837903e-131	gene	9:41377560:41431079
3110043O21Rik	0	0.0600000000000001	-0.0600000000000001	3.22795387798829e-07	TES	4:35190281:35192281
3110045C21Rik	0	0.0600000000000001	-0.0600000000000001	7.84914499535458e-07	gene	1:169970408:169971396
3110062M04Rik	0	0.0600000000000001	-0.0600000000000001	1.63324432993821e-10	gene	6:34872770:34877065
3110082I17Rik	0	0.0600000000000001	-0.0600000000000001	1.07509122813027e-241	gene	5:139360738:139459534
3300005D01Rik	0	0.0649999999999999	-0.0649999999999999	3.61262718925301e-06	gene	17:5799656:5802240
3425401B19Rik	0	0.085	-0.085	1.56014998063957e-05	TES	14:32658118:32660118
3632451O06Rik	0	0.0675000000000001	-0.0675000000000001	3.35217743101343e-07	TES	14:49681018:49683018
3930402G23Rik	0	0.0600000000000001	-0.0600000000000001	2.62138418473024e-05	TES	8:10923426:10925426
4631405J19Rik	0	0.0625	-0.0625	2.96780547635432e-10	TES	2:93032445:93034445
4632428C04Rik	0	0.0600000000000001	-0.0600000000000001	3.86025657681369e-20	gene	16:30009666:30020430
4732456N10Rik	0	0.0625	-0.0625	3.8225948174349e-06	TSS	15:101561950:101563950
4732471J01Rik	0	0.0600000000000001	-0.0600000000000001	1.5321652203877e-05	TES	7:25438536:25440536
4732490B19Rik	0	0.0600000000000001	-0.0600000000000001	3.87357045877281e-08	gene	11:113204314:113208669
4831407H17Rik	0	0.0600000000000001	-0.0600000000000001	5.40304126703444e-07	TES	14:30462282:30464282
4833411C07Rik	0	0.0600000000000001	-0.0600000000000001	5.34707511286555e-06	TES	8:10901334:10903334
4833412C05Rik	0	0.0600000000000001	-0.0600000000000001	9.89335491673285e-60	gene	7:67785537:67802496
4833419F23Rik	0	0.0625	-0.0625	0.00072058260658677	TSS	18:4352546:4354546
4833422C13Rik	0	0.0600000000000001	-0.0600000000000001	1.31037274135161e-07	TES	13:91700664:91702664
4833427G06Rik	0	0.0600000000000001	-0.0600000000000001	5.49791877752011e-06	TES	9:51080312:51082312
4833428L15Rik	0	0.0600000000000001	-0.0600000000000001	1.46788314090554e-29	gene	9:45417625:45430232
4921506M07Rik	0	0.0600000000000001	-0.0600000000000001	1.62721540680495e-13	TES	12:57621109:57623109
4921511C10Rik	0	0.0600000000000001	-0.0600000000000001	2.93957449150318e-05	TSS	3:79211918:79213918
4921513I03Rik	0	0.0600000000000001	-0.0600000000000001	5.30117501428702e-14	TSS	10:120764731:120766731
4921518K17Rik	0	0.0649999999999999	-0.0649999999999999	8.13468405297533e-08	TES	12:57584974:57586974
4921525O09Rik	0	0.0600000000000001	-0.0600000000000001	3.29079970387713e-53	gene	13:52097740:52123160
4921529L05Rik	0	0.0625	-0.0625	1.96424815953577e-07	TES	6:54016383:54018383
4922502H24Rik	0	0.0600000000000001	-0.0600000000000001	6.24199859264927e-10	gene	13:101392870:101396580
4930401O10Rik	0	0.0600000000000001	-0.0600000000000001	1.47146022919968e-36	gene	11:71929470:71939122
4930401O12Rik	0	0.0675000000000001	-0.0675000000000001	5.05960750352251e-10	TES	13:31212409:31214409
4930405D11Rik	0	0.0600000000000001	-0.0600000000000001	4.03359947586295e-65	gene	11:90805690:90894152
4930405L22Rik	0	0.0700000000000001	-0.0700000000000001	1.76511726168448e-09	TES	5:45925821:45927821
4930405O22Rik	0	0.0600000000000001	-0.0600000000000001	1.08581155614906e-09	TSS	17:63311973:63313973
4930406D18Rik	0	0.0600000000000001	-0.0600000000000001	3.2203455590048e-14	gene	3:100427404:100436754
4930407G08Rik	0	0.0600000000000001	-0.0600000000000001	3.02878939104386e-08	TES	4:107959721:107961721
4930407I10Rik	0	0.0600000000000001	-0.0600000000000001	1.04809289950897e-05	TES	15:82065538:82067538
4930407I19Rik	0	0.0600000000000001	-0.0600000000000001	3.67842986841889e-11	TES	10:66178514:66180514
4930412B13Rik	0	0.0600000000000001	-0.0600000000000001	1.27597910371773e-06	TES	2:117908136:117910136
4930413E15Rik	0	0.0600000000000001	-0.0600000000000001	1.39757617835068e-10	TES	5:118960261:118962261
4930415O20Rik	0	0.0649999999999999	-0.0649999999999999	3.25209060916682e-07	TES	15:98588588:98590588
4930417O22Rik	0	0.0625	-0.0625	9.83308577247083e-10	TSS	11:101951420:101953420
4930425K10Rik	0	0.0625	-0.0625	9.86649247413179e-11	TES	5:67932611:67934611
4930425L21Rik	0	0.0625	-0.0625	1.30439976600528e-09	TSS	6:135657912:135659912
4930426D05Rik	0	0.0600000000000001	-0.0600000000000001	6.72284684546922e-06	TSS	18:21650564:21652564
4930428G15Rik	0	0.0600000000000001	-0.0600000000000001	3.36811168942084e-07	TES	9:115340924:115342924
4930429F11Rik	0	0.0625	-0.0625	2.49530384164933e-08	TES	17:79474623:79476623
4930430A15Rik	0	0.0600000000000001	-0.0600000000000001	1.48238588680143e-10	TES	2:111192253:111194253
4930430F21Rik	0	0.0700000000000001	-0.0700000000000001	6.35146721593954e-06	gene	15:31040125:31042331
4930431P03Rik	0	0.0600000000000001	-0.0600000000000001	2.45312923784014e-08	TES	14:44953899:44955899
4930438E09Rik	0	0.0600000000000001	-0.0600000000000001	1.33080882070544e-169	gene	14:67333041:67396742
4930441H08Rik	0	0.0825	-0.0825	4.64681809767656e-07	TSS	7:71908694:71910694
4930442L01Rik	0	0.0600000000000001	-0.0600000000000001	9.92513434202221e-06	TES	3:96828825:96830825
4930447J18Rik	0	0.0600000000000001	-0.0600000000000001	9.13485365301223e-10	TSS	14:47897863:47899863
4930447M23Rik	0	0.0700000000000001	-0.0700000000000001	2.94907790369504e-06	TSS	2:19343316:19345316
4930448I18Rik	0	0.0600000000000001	-0.0600000000000001	4.70535487894878e-14	TSS	5:50150332:50152332
4930449E01Rik	0	0.0600000000000001	-0.0600000000000001	3.00111466671822e-08	TES	14:105504628:105506628
4930451G09Rik	0	0.0600000000000001	-0.0600000000000001	4.51775952802056e-28	gene	16:4965287:4977054
4930452G13Rik	0	0.0650000000000002	-0.0650000000000002	3.68126044724234e-10	TSS	14:79701919:79703919
4930453L07Rik	0	0.0600000000000001	-0.0600000000000001	7.83433659436655e-11	gene	8:9145668:9148050
4930455F16Rik	0	0.0600000000000001	-0.0600000000000001	8.07437262183215e-14	gene	16:4220911:4228116
4930455G09Rik	0	0.0600000000000001	-0.0600000000000001	0.00492343551094753	TSS	4:142016897:142018897
4930461G14Rik	0	0.0600000000000001	-0.0600000000000001	3.79339811231211e-28	gene	9:58456172:58468623
4930463O16Rik	0	0.0600000000000001	-0.0600000000000001	2.51985049388951e-07	TSS	10:84487292:84489292
4930465M20Rik	0	0.0600000000000001	-0.0600000000000001	1.16416030163377e-05	TES	12:107722742:107724742
4930467D21Rik	0	0.0600000000000001	-0.0600000000000001	2.5567591225083e-12	TSS	5:97391416:97393416
4930470O06Rik	0	0.0750000000000002	-0.0750000000000002	7.60466115899056e-07	TES	8:59843721:59845721
4930471G03Rik	0	0.0649999999999999	-0.0649999999999999	1.04358223778056e-08	TES	18:36108954:36110954
4930474G06Rik	0	0.0700000000000001	-0.0700000000000001	7.9256897859828e-07	TES	18:28997176:28999176
4930478P22Rik	0	0.0600000000000001	-0.0600000000000001	3.58305167264316e-09	TES	5:35366677:35368677
4930479D17Rik	0	0.0649999999999999	-0.0649999999999999	0.00144352947063282	TES	6:146664403:146666403
4930480K23Rik	0	0.0600000000000001	-0.0600000000000001	1.03789790825768e-55	gene	14:69733783:69744869
4930480M12Rik	0	0.0600000000000001	-0.0600000000000001	1.84261622525621e-74	gene	12:26212266:26239707
4930483O08Rik	0	0.0600000000000001	-0.0600000000000001	1.07498730836563e-10	TES	7:133141457:133143457
4930484H19Rik	0	0.0600000000000001	-0.0600000000000001	2.0469169631397e-08	gene	10:126789850:126792710
4930500J02Rik	0	0.0600000000000001	-0.0600000000000001	1.98259100746664e-11	TES	2:104570429:104572429
4930500L23Rik	0	0.0600000000000001	-0.0600000000000001	8.06122098432821e-21	gene	5:139524750:139540339
4930503B20Rik	0	0.0600000000000001	-0.0600000000000001	1.25989104509109e-23	gene	3:146647258:146650317
4930503E14Rik	0	0.0600000000000001	-0.0600000000000001	3.89294911054617e-14	TSS	14:44170371:44172371
4930503F20Rik	0	0.0625	-0.0625	0.000172635295551475	TES	14:33807071:33809071
4930505G20Rik	0	0.0600000000000001	-0.0600000000000001	3.16871733094956e-36	gene	14:115397550:115408552
4930505K13Rik	0	0.0600000000000001	-0.0600000000000001	2.40425314203955e-07	TSS	7:120155114:120157114
4930506A18Rik	0	0.0625	-0.0625	1.04883796401637e-07	TSS	8:106281228:106283228
4930509E16Rik	0	0.0600000000000001	-0.0600000000000001	1.73865327217718e-16	gene	9:72519249:72530858
4930509K18Rik	0	0.0600000000000001	-0.0600000000000001	1.2065136709438e-19	gene	4:40314231:40316719
4930511A08Rik	0	0.0625	-0.0625	2.03635997456693e-08	TES	6:94131922:94133922
4930511E03Rik	0	0.0600000000000001	-0.0600000000000001	5.15722672165981e-19	gene	6:94944833:94950545
4930511M06Rik	0	0.0600000000000001	-0.0600000000000001	2.39406200614766e-07	TES	18:57545013:57547013
