location	gene	feature	mean_KO.x	mean_WT.x	mean_dif.x	mean_pval.x	mean_KO.y	mean_WT.y	mean_dif.y	mean_pval.y	mean_KO.z	mean_WT.z	mean_dif.z	mean_pval.z
6:5962896:5964896	1700019G24Rik	TES	0	0.0600000000000001	-0.0600000000000001	4.17571472545316e-10	0	0.0600000000000001	-0.0600000000000001	7.04923588669237e-10	0	0.0600000000000001	-0.0600000000000001	2.52884308564694e-10
2:32776412:32778412	1700019L03Rik	TES	0	0.0600000000000001	-0.0600000000000001	0.000127028735529143	0	0.0600000000000001	-0.0600000000000001	8.87960329467722e-07	0	0.0674999999999999	-0.0674999999999999	3.82200941559098e-06
12:9566235:9569585	1700022H16Rik	gene	0	0.0600000000000001	-0.0600000000000001	5.70050173138976e-11	0	0.0600000000000001	-0.0600000000000001	3.7880986216592e-17	0	0.0600000000000001	-0.0600000000000001	3.07988653460226e-12
14:123986634:123988634	1700024B18Rik	TSS	0	0.0600000000000001	-0.0600000000000001	1.9714445919635e-05	0	0.0600000000000001	-0.0600000000000001	1.3555967528713e-05	0	0.0600000000000001	-0.0600000000000001	4.21737879673712e-05
14:32377501:32387373	1700024G13Rik	gene	0	0.0600000000000001	-0.0600000000000001	1.7080555935324e-23	0	0.0600000000000001	-0.0600000000000001	3.7121772756418e-30	0	0.0600000000000001	-0.0600000000000001	6.94802452744688e-18
13:63676755:63733298	1700024I08Rik	gene	0	0.0600000000000001	-0.0600000000000001	1.08848089687434e-124	0	0.0600000000000001	-0.0600000000000001	2.14210770341996e-122	0	0.0600000000000001	-0.0600000000000001	1.73307929802432e-120
1:151883523:151885523	1700025G04Rik	TES	0	0.0600000000000001	-0.0600000000000001	3.15927477293611e-14	0	0.0600000000000001	-0.0600000000000001	2.87760436206187e-09	0	0.0600000000000001	-0.0600000000000001	9.81950916408089e-08
2:28691079:28693079	1700026L06Rik	TES	0	0.0649999999999999	-0.0649999999999999	1.94530331519948e-13	0	0.0600000000000001	-0.0600000000000001	1.55588244447262e-15	0	0.0600000000000001	-0.0600000000000001	2.82315540171449e-13
1:73017035:73024508	1700027A15Rik	gene	0	0.0600000000000001	-0.0600000000000001	3.25600556689734e-19	0	0.0600000000000001	-0.0600000000000001	8.68079011454806e-17	0	0.0600000000000001	-0.0600000000000001	3.98724948020188e-16
4:135625654:135627654	1700029M20Rik	TSS	0	0.0600000000000001	-0.0600000000000001	0.000100796657466551	0	0.0600000000000001	-0.0600000000000001	1.58386300044338e-06	0	0.0600000000000001	-0.0600000000000001	0.000256750761670311
3:136436269:136448349	1700030L20Rik	gene	0	0.0600000000000001	-0.0600000000000001	2.09821268303968e-32	0	0.0600000000000001	-0.0600000000000001	5.42785367515064e-38	0	0.0600000000000001	-0.0600000000000001	3.03916715925524e-30
7:45281872:45283872	1700039E15Rik	TSS	0	0.0600000000000001	-0.0600000000000001	0.000410944799876674	0	0.0650000000000002	-0.0650000000000002	0.00148784160068048	0	0.0600000000000001	-0.0600000000000001	0.00111742388211043
4:57360791:57363292	1700042G15Rik	gene	0	0.0600000000000001	-0.0600000000000001	2.08165762842105e-08	0	0.0600000000000001	-0.0600000000000001	2.79399409500107e-06	0	0.0600000000000001	-0.0600000000000001	0.000120898970417325
11:11869122:11884321	1700042O10Rik	gene	0	0.0600000000000001	-0.0600000000000001	4.21204519235697e-31	0	0.0600000000000001	-0.0600000000000001	2.62839773746278e-38	0	0.0600000000000001	-0.0600000000000001	1.22233393485805e-28
11:14559335:14561335	1700046C09Rik	TES	0	0.0600000000000001	-0.0600000000000001	0.000116492819521026	0	0.0600000000000001	-0.0600000000000001	2.54191247379466e-05	0	0.0600000000000001	-0.0600000000000001	0.000106897585029592
6:147701374:147703374	1700049E15Rik	TES	0	0.0600000000000001	-0.0600000000000001	7.00510733734084e-05	0	0.0625	-0.0625	0.000287937907537178	0	0.0600000000000001	-0.0600000000000001	5.32748813568185e-05
6:100528399:100532426	1700049E22Rik	gene	0	0.0600000000000001	-0.0600000000000001	2.03278433008002e-08	0	0.0600000000000001	-0.0600000000000001	1.41851674035029e-09	0	0.0600000000000001	-0.0600000000000001	3.97865502004228e-09
19:53083392:53085392	1700054A03Rik	TES	0	0.0600000000000001	-0.0600000000000001	1.32988176983806e-06	0	0.0600000000000001	-0.0600000000000001	3.31711501069367e-07	0	0.0600000000000001	-0.0600000000000001	1.38880068165415e-05
9:64037464:64039464	1700055C04Rik	TES	0	0.0600000000000001	-0.0600000000000001	4.23475447238611e-06	0	0.0625	-0.0625	1.6345838796976e-06	0	0.0625	-0.0625	4.42490457569776e-05
2:158191007:158193007	1700060C20Rik	TSS	0	0.0675000000000001	-0.0675000000000001	4.73371958473322e-08	0	0.0775000000000001	-0.0775000000000001	2.95749019533635e-05	0	0.0649999999999999	-0.0649999999999999	7.05474103976369e-10
6:35329845:35331845	1700065J11Rik	TSS	0	0.0600000000000001	-0.0600000000000001	7.29548113412853e-05	0	0.0625	-0.0625	9.48767003242123e-07	0	0.0600000000000001	-0.0600000000000001	4.3320699911482e-05
6:73437964:73470021	1700065L07Rik	gene	0	0.0649999999999999	-0.0649999999999999	3.49833427864912e-07	0	0.0649999999999999	-0.0649999999999999	1.51487598043243e-10	0	0.0700000000000001	-0.0700000000000001	2.86855025017506e-07
1:89021210:89023210	1700067G17Rik	TES	0	0.0600000000000001	-0.0600000000000001	5.283479689802e-06	0	0.0600000000000001	-0.0600000000000001	3.73625221663963e-06	0	0.0625	-0.0625	1.35900030277236e-06
11:103639935:103648013	1700072I22Rik	gene	0	0.0600000000000001	-0.0600000000000001	1.08264092035985e-34	0	0.0600000000000001	-0.0600000000000001	2.79343377766985e-31	0	0.0600000000000001	-0.0600000000000001	6.75393281792762e-34
12:82931519:82933519	1700085C21Rik	TES	0	0.0625	-0.0625	9.10613947436279e-08	0	0.0600000000000001	-0.0600000000000001	1.31230159145107e-11	0	0.0649999999999999	-0.0649999999999999	2.35862338539588e-09
13:70575104:70577104	1700100L14Rik	TES	0	0.0625	-0.0625	3.24968555408472e-18	0	0.0600000000000001	-0.0600000000000001	3.67665694354401e-13	0	0.0600000000000001	-0.0600000000000001	1.08432006754619e-12
15:77083397:77085397	1700109K24Rik	TSS	0	0.0600000000000001	-0.0600000000000001	8.79280713360916e-09	0	0.0600000000000001	-0.0600000000000001	6.30497516259136e-08	0	0.0600000000000001	-0.0600000000000001	2.56201509748943e-08
18:74494677:74496677	1700120E14Rik	TES	0	0.0649999999999999	-0.0649999999999999	1.22754085261921e-05	0	0.0625	-0.0625	4.5416243979602e-09	0	0.0600000000000001	-0.0600000000000001	4.90089354230876e-09
5:66167606:66190335	1700126H18Rik	gene	0	0.0600000000000001	-0.0600000000000001	2.40751529299288e-49	0	0.0600000000000001	-0.0600000000000001	3.42605888226922e-57	0	0.0600000000000001	-0.0600000000000001	6.44194836119695e-50
15:84380202:84446097	1810041L15Rik	gene	0	0.0600000000000001	-0.0600000000000001	1.77889444944565e-126	0	0.0600000000000001	-0.0600000000000001	1.5758681753653e-139	0	0.0600000000000001	-0.0600000000000001	2.18691764207021e-128
13:63239028:63241028	2010111I01Rik	TSS	0	0.0600000000000001	-0.0600000000000001	5.3023784742312e-07	0	0.0600000000000001	-0.0600000000000001	2.60396251897041e-07	0	0.0649999999999999	-0.0649999999999999	3.85075799242438e-05
6:42369670:42371670	2010310C07Rik	TSS	0	0.0600000000000001	-0.0600000000000001	7.69057461512408e-07	0	0.0600000000000001	-0.0600000000000001	5.54798922956123e-10	0	0.0600000000000001	-0.0600000000000001	2.24526544134018e-07
13:58381045:58384225	2210016F16Rik	gene	0	0.0600000000000001	-0.0600000000000001	2.65937203085604e-14	0	0.0600000000000001	-0.0600000000000001	1.26881646054149e-15	0	0.0600000000000001	-0.0600000000000001	2.58283807246234e-15
5:147229597:147270521	2210019I11Rik	gene	0	0.0600000000000001	-0.0600000000000001	1.62383267290066e-114	0	0.0600000000000001	-0.0600000000000001	9.7762450366323e-113	0	0.0600000000000001	-0.0600000000000001	6.78081402135406e-115
12:73547482:73549482	2210039B01Rik	TSS	0	0.0600000000000001	-0.0600000000000001	2.15424036841266e-06	0	0.0600000000000001	-0.0600000000000001	3.26497749291575e-06	0	0.0600000000000001	-0.0600000000000001	0.00325045778178202
18:82755504:82758039	2210420H20Rik	gene	0	0.0675000000000001	-0.0675000000000001	8.25633688228482e-08	0	0.0725	-0.0725	3.92769906281147e-05	0	0.0725	-0.0725	2.20716749279838e-07
16:13513130:13515130	2310015D24Rik	TES	0	0.0600000000000001	-0.0600000000000001	7.45796959904922e-11	0	0.0600000000000001	-0.0600000000000001	1.06091593951417e-09	0	0.0600000000000001	-0.0600000000000001	4.83501577363196e-08
11:115766432:115798033	2310067B10Rik	gene	0	0.0600000000000001	-0.0600000000000001	8.4676111404014e-54	0	0.0600000000000001	-0.0600000000000001	1.50140284272779e-56	0	0.0600000000000001	-0.0600000000000001	4.93876291570033e-64
6:82880853:82882853	2310069B03Rik	TSS	0	0.0600000000000001	-0.0600000000000001	2.24013496835723e-13	0	0.0600000000000001	-0.0600000000000001	7.60892635417154e-10	0	0.0600000000000001	-0.0600000000000001	1.99003118217611e-10
11:97599510:97621893	2410003L11Rik	gene	0	0.0600000000000001	-0.0600000000000001	1.82354838699887e-59	0	0.0600000000000001	-0.0600000000000001	2.66387967646785e-64	0	0.0600000000000001	-0.0600000000000001	1.63470667348388e-49
12:17003957:17005957	2410004P03Rik	TES	0	0.0675000000000001	-0.0675000000000001	0.000541562587583749	0.0275000000000001	0.0900000000000003	-0.0625000000000002	0.000376992235002292	0	0.0700000000000001	-0.0700000000000001	0.008951890157637
5:118246226:118262114	2410131K14Rik	gene	0	0.0600000000000001	-0.0600000000000001	1.24404917071507e-44	0	0.0600000000000001	-0.0600000000000001	6.53035135173796e-36	0	0.0600000000000001	-0.0600000000000001	4.91582792372615e-33
8:57488962:57505730	2500002B13Rik	gene	0	0.0600000000000001	-0.0600000000000001	5.31145762416546e-25	0	0.0600000000000001	-0.0600000000000001	4.01987928237652e-34	0	0.0600000000000001	-0.0600000000000001	3.19431317231332e-24
16:43963314:43965314	2610015P09Rik	TES	0	0.0625	-0.0625	1.27615950511939e-12	0	0.0625	-0.0625	4.07266580597901e-09	0	0.0625	-0.0625	6.44384925219179e-09
11:59196792:59198792	2610507I01Rik	TES	0	0.0600000000000001	-0.0600000000000001	5.3808505710321e-11	0	0.0600000000000001	-0.0600000000000001	7.8740270160655e-10	0	0.0600000000000001	-0.0600000000000001	6.116738996792e-11
1:162003968:162005968	2810442N19Rik	TSS	0	0.0600000000000001	-0.0600000000000001	3.71345531289408e-08	0	0.0600000000000001	-0.0600000000000001	3.54614603024087e-07	0	0.0600000000000001	-0.0600000000000001	5.11618383772851e-05
17:25571810:25574043	2810468N07Rik	gene	0	0.0649999999999999	-0.0649999999999999	2.94845172065197e-08	0	0.0625	-0.0625	2.14035271804577e-09	0	0.0649999999999999	-0.0649999999999999	2.82817300270401e-08
5:113087322:113162313	2900026A02Rik	gene	0	0.0600000000000001	-0.0600000000000001	5.96856359833538e-166	0	0.0600000000000001	-0.0600000000000001	2.43391725270048e-165	0	0.0600000000000001	-0.0600000000000001	3.51849583760715e-161
18:76090556:76092556	2900057B20Rik	TES	0	0.0600000000000001	-0.0600000000000001	0.000155045111763041	0	0.0675000000000001	-0.0675000000000001	0.000832662056582726	0	0.0625	-0.0625	0.0027913248176256
8:108554251:108583677	3010033K07Rik	gene	0	0.0600000000000001	-0.0600000000000001	8.88285179748839e-60	0	0.0600000000000001	-0.0600000000000001	9.65107844667223e-64	0	0.0600000000000001	-0.0600000000000001	1.47301989305974e-55
9:41377560:41431079	3110039I08Rik	gene	0	0.0600000000000001	-0.0600000000000001	3.44802326195864e-184	0	0.0600000000000001	-0.0600000000000001	2.75842965837903e-131	0	0.0600000000000001	-0.0600000000000001	1.16841455878853e-182
4:35190281:35192281	3110043O21Rik	TES	0	0.0600000000000001	-0.0600000000000001	1.9449310748391e-07	0	0.0600000000000001	-0.0600000000000001	3.22795387798829e-07	0	0.0600000000000001	-0.0600000000000001	3.20535441772849e-06
6:34872770:34877065	3110062M04Rik	gene	0	0.0600000000000001	-0.0600000000000001	9.60267030354664e-14	0	0.0600000000000001	-0.0600000000000001	1.63324432993821e-10	0	0.0600000000000001	-0.0600000000000001	1.02618279427754e-10
5:139360738:139459534	3110082I17Rik	gene	0	0.0600000000000001	-0.0600000000000001	6.56690236264907e-242	0	0.0600000000000001	-0.0600000000000001	1.07509122813027e-241	0	0.0600000000000001	-0.0600000000000001	1.01415845446063e-210
14:32658118:32660118	3425401B19Rik	TES	0	0.0825	-0.0825	2.44936155605965e-05	0	0.085	-0.085	1.56014998063957e-05	0	0.0875000000000001	-0.0875000000000001	0.000243790762803477
7:67785537:67802496	4833412C05Rik	gene	0	0.0600000000000001	-0.0600000000000001	7.31857497151976e-62	0	0.0600000000000001	-0.0600000000000001	9.89335491673285e-60	0	0.0600000000000001	-0.0600000000000001	3.5180100563995e-49
12:57584974:57586974	4921518K17Rik	TES	0	0.0725	-0.0725	9.30864196494211e-09	0	0.0649999999999999	-0.0649999999999999	8.13468405297533e-08	0	0.0600000000000001	-0.0600000000000001	1.71798941453286e-06
13:52097740:52123160	4921525O09Rik	gene	0	0.0600000000000001	-0.0600000000000001	2.1261239034005e-49	0	0.0600000000000001	-0.0600000000000001	3.29079970387713e-53	0	0.0600000000000001	-0.0600000000000001	1.83728503463029e-51
11:71929470:71939122	4930401O10Rik	gene	0	0.0600000000000001	-0.0600000000000001	9.44812766526348e-30	0	0.0600000000000001	-0.0600000000000001	1.47146022919968e-36	0	0.0600000000000001	-0.0600000000000001	1.03346564974829e-38
13:31212409:31214409	4930401O12Rik	TES	0	0.0649999999999999	-0.0649999999999999	1.35697580133854e-10	0	0.0675000000000001	-0.0675000000000001	5.05960750352251e-10	0	0.0600000000000001	-0.0600000000000001	3.22507510735032e-07
11:90805690:90894152	4930405D11Rik	gene	0	0.0600000000000001	-0.0600000000000001	6.92831373911163e-57	0	0.0600000000000001	-0.0600000000000001	4.03359947586295e-65	0	0.0600000000000001	-0.0600000000000001	9.48352577023948e-61
5:45925821:45927821	4930405L22Rik	TES	0	0.0625	-0.0625	2.76071276322534e-06	0	0.0700000000000001	-0.0700000000000001	1.76511726168448e-09	0	0.0625	-0.0625	1.59129933772916e-07
3:100427404:100436754	4930406D18Rik	gene	0	0.0600000000000001	-0.0600000000000001	1.74761121685035e-20	0	0.0600000000000001	-0.0600000000000001	3.2203455590048e-14	0	0.0600000000000001	-0.0600000000000001	1.67014809450164e-15
4:107959721:107961721	4930407G08Rik	TES	0	0.0649999999999999	-0.0649999999999999	1.27508870860115e-07	0	0.0600000000000001	-0.0600000000000001	3.02878939104386e-08	0	0.0625	-0.0625	5.84166445742334e-06
15:98588588:98590588	4930415O20Rik	TES	0	0.0649999999999999	-0.0649999999999999	1.30756472798315e-05	0	0.0649999999999999	-0.0649999999999999	3.25209060916682e-07	0	0.0625	-0.0625	2.20844134675771e-06
11:101951420:101953420	4930417O22Rik	TSS	0	0.0600000000000001	-0.0600000000000001	1.3492832710257e-11	0	0.0625	-0.0625	9.83308577247083e-10	0	0.0600000000000001	-0.0600000000000001	5.29816632915894e-09
17:79474623:79476623	4930429F11Rik	TES	0	0.0600000000000001	-0.0600000000000001	6.99790236986063e-06	0	0.0625	-0.0625	2.49530384164933e-08	0	0.0625	-0.0625	8.70102101052153e-06
15:31040125:31042331	4930430F21Rik	gene	0	0.0649999999999999	-0.0649999999999999	3.55824649917597e-06	0	0.0700000000000001	-0.0700000000000001	6.35146721593954e-06	0	0.0600000000000001	-0.0600000000000001	1.35110656438935e-05
14:44953899:44955899	4930431P03Rik	TES	0	0.0600000000000001	-0.0600000000000001	6.82954981328774e-09	0	0.0600000000000001	-0.0600000000000001	2.45312923784014e-08	0	0.0600000000000001	-0.0600000000000001	5.44969682644152e-07
14:67333041:67396742	4930438E09Rik	gene	0	0.0600000000000001	-0.0600000000000001	6.25524816619168e-165	0	0.0600000000000001	-0.0600000000000001	1.33080882070544e-169	0	0.0600000000000001	-0.0600000000000001	1.37134583963402e-133
14:47897863:47899863	4930447J18Rik	TSS	0	0.0600000000000001	-0.0600000000000001	1.83646502341262e-09	0	0.0600000000000001	-0.0600000000000001	9.13485365301223e-10	0	0.0600000000000001	-0.0600000000000001	7.41569160301503e-08
12:107722742:107724742	4930465M20Rik	TES	0	0.0600000000000001	-0.0600000000000001	5.80004591225256e-10	0	0.0600000000000001	-0.0600000000000001	1.16416030163377e-05	0	0.0600000000000001	-0.0600000000000001	1.09541986593692e-06
18:36108954:36110954	4930471G03Rik	TES	0	0.0649999999999999	-0.0649999999999999	2.81451134280404e-08	0	0.0649999999999999	-0.0649999999999999	1.04358223778056e-08	0	0.0649999999999999	-0.0649999999999999	1.37894812793888e-08
12:26212266:26239707	4930480M12Rik	gene	0	0.0600000000000001	-0.0600000000000001	8.74948698464403e-61	0	0.0600000000000001	-0.0600000000000001	1.84261622525621e-74	0	0.0600000000000001	-0.0600000000000001	3.04640487691386e-70
2:104570429:104572429	4930500J02Rik	TES	0	0.0600000000000001	-0.0600000000000001	8.88587056578671e-14	0	0.0600000000000001	-0.0600000000000001	1.98259100746664e-11	0	0.0600000000000001	-0.0600000000000001	2.76556623485812e-12
5:139524750:139540339	4930500L23Rik	gene	0	0.0600000000000001	-0.0600000000000001	7.57637793355625e-23	0	0.0600000000000001	-0.0600000000000001	8.06122098432821e-21	0	0.0600000000000001	-0.0600000000000001	3.30218337746779e-23
14:33807071:33809071	4930503F20Rik	TES	0	0.0600000000000001	-0.0600000000000001	0.000110703457768574	0	0.0625	-0.0625	0.000172635295551475	0	0.0600000000000001	-0.0600000000000001	0.000992749997040604
14:115397550:115408552	4930505G20Rik	gene	0	0.0600000000000001	-0.0600000000000001	5.59562279906784e-34	0	0.0600000000000001	-0.0600000000000001	3.16871733094956e-36	0	0.0600000000000001	-0.0600000000000001	3.718271690039e-32
7:120155114:120157114	4930505K13Rik	TSS	0	0.0600000000000001	-0.0600000000000001	1.748351348684e-06	0	0.0600000000000001	-0.0600000000000001	2.40425314203955e-07	0	0.0600000000000001	-0.0600000000000001	5.02926110175898e-06
8:106281228:106283228	4930506A18Rik	TSS	0	0.0600000000000001	-0.0600000000000001	1.09683623156329e-06	0	0.0625	-0.0625	1.04883796401637e-07	0	0.0649999999999999	-0.0649999999999999	2.37141765487261e-06
6:94131922:94133922	4930511A08Rik	TES	0	0.0600000000000001	-0.0600000000000001	2.40453830296141e-06	0	0.0625	-0.0625	2.03635997456693e-08	0	0.0600000000000001	-0.0600000000000001	1.25132936142715e-05
6:94944833:94950545	4930511E03Rik	gene	0	0.0600000000000001	-0.0600000000000001	6.9966439880546e-14	0	0.0600000000000001	-0.0600000000000001	5.15722672165981e-19	0	0.0600000000000001	-0.0600000000000001	1.87617132022627e-12
4:140871692:140873692	4930515B02Rik	TSS	0	0.0600000000000001	-0.0600000000000001	6.24615093773921e-07	0	0.0600000000000001	-0.0600000000000001	2.36648361542263e-07	0	0.0600000000000001	-0.0600000000000001	2.60191932823892e-07
5:15864927:15882766	4930519H02Rik	gene	0	0.0600000000000001	-0.0600000000000001	7.77083454005785e-55	0	0.0600000000000001	-0.0600000000000001	3.90291808894322e-63	0	0.0600000000000001	-0.0600000000000001	7.1674203134992e-51
19:10644693:10646693	4930524O05Rik	TES	0	0.0600000000000001	-0.0600000000000001	1.44475367827933e-09	0	0.0600000000000001	-0.0600000000000001	9.97283582206143e-16	0	0.0600000000000001	-0.0600000000000001	1.6836417081009e-08
9:114340110:114342110	4930525D18Rik	TES	0	0.0600000000000001	-0.0600000000000001	1.55449568485473e-05	0	0.0600000000000001	-0.0600000000000001	1.23466700213344e-06	0	0.0600000000000001	-0.0600000000000001	3.54065577135116e-05
19:11197816:11298884	4930526L06Rik	gene	0	0.0625	-0.0625	1.1178721277051e-08	0	0.0600000000000001	-0.0600000000000001	1.60465676352171e-08	0	0.0600000000000001	-0.0600000000000001	2.55405037298226e-08
14:86246969:86261042	4930529K09Rik	gene	0	0.0600000000000001	-0.0600000000000001	9.88939670415193e-26	0	0.0600000000000001	-0.0600000000000001	3.36436532991114e-37	0	0.0600000000000001	-0.0600000000000001	2.52342268090539e-38
2:113692052:113707550	4930533B01Rik	gene	0	0.0600000000000001	-0.0600000000000001	5.16069084373092e-29	0	0.0600000000000001	-0.0600000000000001	8.89523405627444e-40	0	0.0600000000000001	-0.0600000000000001	3.55911773426204e-31
16:50589502:50591502	4930542D17Rik	TSS	0	0.0600000000000001	-0.0600000000000001	3.5797845921529e-08	0	0.0600000000000001	-0.0600000000000001	1.06452750128341e-10	0	0.0600000000000001	-0.0600000000000001	2.23935370137661e-08
7:138565994:138567994	4930543N07Rik	TES	0	0.0600000000000001	-0.0600000000000001	0.000174563126296724	0	0.0600000000000001	-0.0600000000000001	7.56952635681348e-07	0	0.0600000000000001	-0.0600000000000001	1.61655380684839e-06
10:68318064:68320064	4930545H06Rik	TES	0	0.0625	-0.0625	9.47378220370883e-06	0	0.0649999999999999	-0.0649999999999999	2.71871299033151e-05	0	0.0649999999999999	-0.0649999999999999	7.08638070025576e-05
2:135214616:135216616	4930545L23Rik	TSS	0	0.0600000000000001	-0.0600000000000001	1.42194296860287e-06	0	0.0649999999999999	-0.0649999999999999	3.17656383043822e-07	0	0.0600000000000001	-0.0600000000000001	7.41896948143998e-07
13:56223223:56242940	4930550C17Rik	gene	0	0.0600000000000001	-0.0600000000000001	4.13381772096977e-42	0	0.0600000000000001	-0.0600000000000001	2.35656251008895e-46	0	0.0600000000000001	-0.0600000000000001	1.78024345236068e-35
19:55641588:55701204	4930552P12Rik	gene	0	0.0600000000000001	-0.0600000000000001	2.72923877994746e-97	0	0.0600000000000001	-0.0600000000000001	1.29975240100843e-95	0	0.0600000000000001	-0.0600000000000001	7.59816049458603e-93
14:61499382:61501382	4930556J02Rik	TES	0	0.0600000000000001	-0.0600000000000001	5.00438304010558e-08	0	0.0600000000000001	-0.0600000000000001	2.73073893334512e-08	0	0.0600000000000001	-0.0600000000000001	1.38686833263179e-06
5:131881268:131882768	4930563F08Rik	gene	0	0.0725	-0.0725	0.00494989150105394	0.00750000000000006	0.0775000000000001	-0.0700000000000001	0.000487106394333907	0	0.0625	-0.0625	0.00155836182098234
3:105067843:105077806	4930564D02Rik	gene	0	0.0600000000000001	-0.0600000000000001	1.68955490805486e-31	0	0.0600000000000001	-0.0600000000000001	9.24495637469199e-32	0	0.0600000000000001	-0.0600000000000001	1.45488151613143e-31
7:125370013:125372013	4930571K23Rik	TES	0	0.0600000000000001	-0.0600000000000001	1.30803980820728e-10	0	0.0600000000000001	-0.0600000000000001	6.05177128438101e-12	0	0.0600000000000001	-0.0600000000000001	8.26235663830432e-11
12:111160849:111183491	4930595D18Rik	gene	0	0.0600000000000001	-0.0600000000000001	9.84583981131423e-80	0	0.0600000000000001	-0.0600000000000001	6.47196919590102e-65	0	0.0600000000000001	-0.0600000000000001	3.86192574344121e-65
11:44587316:44590229	4930597A21Rik	gene	0	0.0625	-0.0625	8.10004976853034e-14	0	0.0625	-0.0625	4.08739837545962e-12	0	0.0600000000000001	-0.0600000000000001	3.74417955723015e-11
5:24544433:24554469	4931409K22Rik	gene	0	0.0600000000000001	-0.0600000000000001	8.78343651366769e-16	0	0.0600000000000001	-0.0600000000000001	1.24852187502218e-20	0	0.0600000000000001	-0.0600000000000001	1.18385277941346e-17
5:35587763:35589763	4931431C16Rik	TSS	0	0.0649999999999999	-0.0649999999999999	1.73177199261688e-11	0	0.0600000000000001	-0.0600000000000001	4.1195978177188e-09	0	0.0625	-0.0625	1.3181461614506e-17
11:114447860:114449860	4932435O22Rik	TSS	0.01	0.0800000000000001	-0.0700000000000001	0.000282543815906245	0	0.0700000000000003	-0.0700000000000003	6.23823373151349e-06	0	0.0600000000000001	-0.0600000000000001	4.11777259583834e-08
