chr	start	end	strand	pvalue	qvalue	meth.diff	target.row	dist.to.feature	feature.name	feature.strand
chr1	81338897	81338897	+	1.31276604546108e-27	1.04299185353794e-23	-76.4705882352941	65	183445	ENSMUST00000192484.1	-
chr1	81372220	81372220	+	1.97017740050126e-25	1.11056990855199e-21	-82.6896865061336	66	150122	ENSMUST00000192484.1	-
chr1	81372940	81372940	+	1.18490157884356e-14	1.87138472882116e-11	-56.8627450980392	67	149402	ENSMUST00000192484.1	-
chr1	81384308	81384308	+	1.51387452614674e-13	2.18524220006818e-10	-79.6419098143236	68	138034	ENSMUST00000192484.1	-
chr1	81385338	81385338	+	2.52906596887718e-12	3.33758469982779e-09	-79.6594982078853	69	137004	ENSMUST00000192484.1	-
chr1	81390615	81390615	+	1.29744944803032e-18	2.9824837021888e-15	-66.6666666666667	70	131727	ENSMUST00000192484.1	-
chr1	81391495	81391495	+	6.91495278830664e-14	1.02740020843632e-10	-78.031212484994	71	130847	ENSMUST00000192484.1	-
chr1	81392221	81392221	+	1.07926186657601e-24	5.38075889342773e-21	-89.0835579514825	72	130121	ENSMUST00000192484.1	-
chr1	81392942	81392942	+	1.50498508708016e-19	3.84783200469692e-16	-81.9591836734694	73	129400	ENSMUST00000192484.1	-
chr1	81393659	81393659	+	1.02320915144936e-05	0.00869410984915709	41.9856459330144	74	128683	ENSMUST00000192484.1	-
chr1	81396510	81396510	+	1.62344529352465e-16	3.01127962550172e-13	-74.5957446808511	75	125832	ENSMUST00000192484.1	-
chr1	81396815	81396815	+	5.62141328608753e-14	8.41614875460102e-11	-85.7142857142857	76	125527	ENSMUST00000192484.1	-
chr1	81399403	81399403	+	3.83984934320051e-35	1.33138894835847e-30	-80	77	122939	ENSMUST00000192484.1	-
chr1	81400887	81400887	+	5.44137765920189e-33	1.19038583955723e-28	-91.5881849315068	78	121455	ENSMUST00000192484.1	-
chr1	81446819	81446819	+	1.06620636242505e-19	2.77104700265469e-16	-88	79	75523	ENSMUST00000192484.1	-
chr1	81454560	81454560	+	2.59891350691704e-09	2.85556142136704e-06	-44.8717948717949	80	67782	ENSMUST00000192484.1	-
chr1	81477600	81477600	+	2.57396019744726e-16	4.68424723334025e-13	-87.0445344129555	81	44742	ENSMUST00000192484.1	-
chr1	81478541	81478541	+	5.93491945096757e-09	6.39416484226373e-06	-55.3191489361702	82	43801	ENSMUST00000192484.1	-
chr1	81478658	81478658	+	4.45085445888657e-12	5.76560928342238e-09	-62.9032258064516	83	43684	ENSMUST00000192484.1	-
chr1	81479592	81479592	+	3.24284217761993e-18	7.13519311631933e-15	-92.3076923076923	84	42750	ENSMUST00000192484.1	-
chr1	81481751	81481751	+	1.30248645802142e-24	6.4138253907849e-21	-95.1219512195122	85	40591	ENSMUST00000192484.1	-
chr1	81483072	81483072	+	8.41074372915943e-26	5.03158279267867e-22	-70	86	39270	ENSMUST00000192484.1	-
chr1	81484956	81484956	+	1.97428199276686e-13	2.82735906447794e-10	-75	87	37386	ENSMUST00000192484.1	-
chr1	81486286	81486286	+	2.20525053164645e-11	2.72815628114045e-08	-62.2222222222222	88	36056	ENSMUST00000192484.1	-
chr1	81491577	81491577	+	1.40899872845345e-27	1.11547697564835e-23	-89.4736842105263	89	30765	ENSMUST00000192484.1	-
chr1	81497653	81497653	+	2.89446241765712e-23	1.17461920821719e-19	-84.4827586206897	90	24689	ENSMUST00000192484.1	-
chr1	81515460	81515460	+	2.05690261644093e-17	4.15903272048125e-14	-84.3137254901961	91	6882	ENSMUST00000192484.1	-
chr1	81518476	81518476	+	1.29878903847704e-18	2.98512374478587e-15	-93.3333333333333	92	3866	ENSMUST00000192484.1	-
chr1	81519482	81519482	+	1.70159482559752e-23	7.12564888932866e-20	-85.2941176470588	93	2860	ENSMUST00000192484.1	-
chr1	81519525	81519525	+	3.49211430844402e-27	2.5962080569032e-23	-82.9509493670886	94	2817	ENSMUST00000192484.1	-
chr1	81519616	81519616	+	6.34722572197574e-18	1.35293077899206e-14	-72.2313147845063	95	2726	ENSMUST00000192484.1	-
chr1	81521941	81521941	+	5.01041925270608e-16	8.87525965371049e-13	-61.8181818181818	96	401	ENSMUST00000192484.1	-
chr1	81524427	81524427	+	3.25754433632933e-26	2.08363560641603e-22	-96.8253968253968	97	-2087	ENSMUST00000192484.1	-
chr1	81530645	81530645	+	7.71438855734922e-19	1.81883256581142e-15	-84.6153846153846	98	-8305	ENSMUST00000192484.1	-
chr1	81537285	81537285	+	4.29883831241098e-09	4.66332703977233e-06	-34.6153846153846	99	-14945	ENSMUST00000192484.1	-
chr1	81539086	81539086	+	7.59149230064755e-06	0.00656214916149695	-40.9981628903858	100	-16746	ENSMUST00000192484.1	-
chr1	81539127	81539127	+	7.59288966856048e-22	2.56598576454537e-18	-85.4166666666667	101	-16787	ENSMUST00000192484.1	-
chr1	81552425	81552425	+	2.21691995972898e-22	8.00461766546685e-19	-82.1428571428571	102	5059	ENSMUST00000191337.1	-
chr1	81552760	81552760	+	8.14124274686132e-17	1.55022625276775e-13	-89.3617021276596	103	4724	ENSMUST00000191337.1	-
chr1	81575222	81575222	+	4.59056130786956e-20	1.2496325888563e-16	-81.0580836108028	104	-17740	ENSMUST00000191337.1	-
chr1	81578417	81578417	+	1.75524416088935e-14	2.73592110385376e-11	-48.5714285714286	105	-20935	ENSMUST00000191337.1	-
chr1	81587540	81587540	+	6.65123798197182e-13	9.14939638575649e-10	-65.1219512195122	106	-30058	ENSMUST00000191337.1	-
chr1	81589995	81589995	+	1.03857403271745e-29	1.18758267983853e-25	-82.1428571428571	107	-32513	ENSMUST00000191337.1	-
chr1	81610654	81610654	+	1.98501681315201e-16	3.65245396294366e-13	-82.5396825396825	108	-53172	ENSMUST00000191337.1	-
chr1	81615249	81615249	+	1.53387009897396e-14	2.40140662169191e-11	-79.5454545454545	109	-57767	ENSMUST00000191337.1	-
chr1	81617180	81617180	+	3.64480438241171e-21	1.1257925375007e-17	-68.9189189189189	110	-59698	ENSMUST00000191337.1	-
chr1	81617380	81617380	+	5.15022375553519e-27	3.72779268650335e-23	-89.2857142857143	111	-59898	ENSMUST00000191337.1	-
chr1	81617895	81617895	+	4.10166654758168e-19	9.97003594519639e-16	-90.9090909090909	112	-60413	ENSMUST00000191337.1	-
chr1	81619337	81619337	+	6.44232816326464e-14	9.59186485159409e-11	-62.2222222222222	113	-61855	ENSMUST00000191337.1	-
chr1	81631813	81631813	+	1.55667325550806e-10	1.83426493229182e-07	-46.3768115942029	114	-74331	ENSMUST00000191337.1	-
chr1	81643344	81643344	+	5.71901382921325e-39	5.41395070469302e-34	-90.4761904761905	115	-85862	ENSMUST00000191337.1	-
chr1	81648347	81648347	+	1.05261778997851e-18	2.44268918547999e-15	-55.1856435643564	116	-90865	ENSMUST00000191337.1	-
chr1	81648420	81648420	+	1.66641819234927e-16	3.08842149077362e-13	-48.7951807228916	117	-90938	ENSMUST00000191337.1	-
chr1	81654017	81654017	+	2.11679074028071e-10	2.47466295814989e-07	-60.8695652173913	118	88953	ENSMUST00000117185.1	-
chr1	81666979	81666979	+	4.54312301020831e-19	1.09889761950094e-15	-87.8835978835979	119	75991	ENSMUST00000117185.1	-
chr1	81667207	81667207	+	8.98587570672704e-14	1.32263575961881e-10	-70	120	75763	ENSMUST00000117185.1	-
chr1	81672680	81672680	+	3.04768608327888e-21	9.51327443970297e-18	-85.5263157894737	121	70290	ENSMUST00000117185.1	-
chr1	81673706	81673706	+	6.504697714731e-21	1.95126671260057e-17	-74.5775729646697	122	69264	ENSMUST00000117185.1	-
chr1	81674704	81674704	+	3.61595687659332e-10	4.17170652656604e-07	-48.1481481481482	123	68266	ENSMUST00000117185.1	-
chr1	81675382	81675382	+	2.06356880034329e-10	2.41461177723176e-07	-52.0392156862745	124	67588	ENSMUST00000117185.1	-
chr1	81686079	81686079	+	2.41159172019321e-27	1.83481351038923e-23	-88.1578947368421	125	56891	ENSMUST00000117185.1	-
chr1	81703971	81703971	+	3.77870722898098e-18	8.25725687383718e-15	-92.4242424242424	126	38999	ENSMUST00000117185.1	-
chr1	81704798	81704798	+	1.75852297093212e-22	6.4372814461102e-19	-92.6666666666667	127	38172	ENSMUST00000117185.1	-
chr1	81705054	81705054	+	3.13043101375188e-20	8.67735393074796e-17	-86.1538461538462	128	37916	ENSMUST00000117185.1	-
chr1	81706101	81706101	+	1.53267560730457e-08	1.60758636004533e-05	-38.8888888888889	129	36869	ENSMUST00000117185.1	-
chr1	81706710	81706710	+	7.08311424840376e-24	3.11654203156439e-20	-86.1519607843137	130	36260	ENSMUST00000117185.1	-
chr1	81706762	81706762	+	6.28593186526203e-16	1.1029585050247e-12	-74.00513478819	131	36208	ENSMUST00000117185.1	-
chr1	81715831	81715831	+	2.08000451010787e-19	5.22505244045055e-16	-82.6086956521739	132	27139	ENSMUST00000117185.1	-
chr1	81715888	81715888	+	4.08281246348036e-19	9.92729652218219e-16	-83.0681354549164	133	27082	ENSMUST00000117185.1	-
chr1	81716450	81716450	+	3.23055988437953e-22	1.14061682161404e-18	-88.8888888888889	134	26520	ENSMUST00000117185.1	-
chr1	81716890	81716890	+	8.48079906263819e-22	2.84451108248185e-18	-91.4634146341463	135	26080	ENSMUST00000117185.1	-
chr1	81729170	81729170	+	3.4069304276892e-15	5.6004810685978e-12	-80.375	136	13800	ENSMUST00000117185.1	-
chr1	81731368	81731368	+	8.71359039119441e-09	9.28347648300773e-06	-77.2727272727273	137	11602	ENSMUST00000117185.1	-
chr1	81731595	81731595	+	5.62192194975734e-29	5.62187101224623e-25	-88.1578947368421	138	11375	ENSMUST00000117185.1	-
chr1	81739618	81739618	+	1.78325932850988e-15	3.01355169697041e-12	-60	139	3352	ENSMUST00000117185.1	-
chr1	81740449	81740449	+	3.42196252374131e-13	4.80152447003165e-10	-72.5490196078431	140	2521	ENSMUST00000117185.1	-
chr1	81742481	81742481	+	1.71646268074655e-25	9.75296622424404e-22	-88.0597014925373	141	489	ENSMUST00000117185.1	-
chr1	81743601	81743601	+	1.40865675031941e-28	1.31754605266389e-24	-75	142	-633	ENSMUST00000117185.1	-
chr1	81743733	81743733	+	2.32830430635206e-31	3.69591298286222e-27	-100	143	-765	ENSMUST00000117185.1	-
chr1	81745785	81745785	+	5.87093814067043e-13	8.10313893502968e-10	-78.3783783783784	144	-2817	ENSMUST00000117185.1	-
chr1	81746253	81746253	+	9.9453003770137e-11	1.18547149250463e-07	-74.0740740740741	145	-3285	ENSMUST00000117185.1	-
chr1	81746539	81746539	+	1.05428884649692e-26	7.29957560894796e-23	-87.0430107526882	146	-3571	ENSMUST00000117185.1	-
chr1	81749954	81749954	+	1.91272755400679e-16	3.52567072154072e-13	-81.9672131147541	147	-6986	ENSMUST00000117185.1	-
chr1	81758411	81758411	+	1.77977569044361e-20	5.06556931514672e-17	-93.1818181818182	148	-15443	ENSMUST00000117185.1	-
chr1	81758456	81758456	+	2.14753525680743e-17	4.33219640718877e-14	-87.6712328767123	149	-15488	ENSMUST00000117185.1	-
chr1	81759840	81759840	+	1.42639822812921e-20	4.1039120375776e-17	-85	150	-16872	ENSMUST00000117185.1	-
chr1	81768087	81768087	+	7.04383145146164e-40	8.87287503159727e-35	-91.7647058823529	151	-25119	ENSMUST00000117185.1	-
chr1	81783397	81783397	+	1.35153253412719e-28	1.26715167509505e-24	-85.5555555555556	152	-13844	ENSMUST00000186198.1	+
chr1	81788055	81788055	+	2.06632178693701e-10	2.41747089171173e-07	-52.4390243902439	153	-9186	ENSMUST00000186198.1	+
chr1	81795283	81795283	+	3.38301054744853e-13	4.74985581750328e-10	-64.7058823529412	154	-1958	ENSMUST00000186198.1	+
chr1	81799802	81799802	+	1.2340029963345e-25	7.1441631432153e-22	-85	155	2563	ENSMUST00000186198.1	+
chr1	81801371	81801371	+	6.53222633197904e-17	1.2574864534204e-13	-62.8571428571429	156	4132	ENSMUST00000186198.1	+
chr1	81802940	81802940	+	1.45249311163829e-31	2.38818282519323e-27	-90.5405405405405	157	5701	ENSMUST00000186198.1	+
chr1	81812834	81812834	+	1.71307853299474e-17	3.49367335703171e-14	-82.3308270676692	158	15595	ENSMUST00000186198.1	+
chr1	81824824	81824824	+	1.53095288322102e-23	6.43868265143215e-20	-82	159	27585	ENSMUST00000186198.1	+
chr1	81826405	81826405	+	6.57826982985416e-10	7.47556520560373e-07	-48.2142857142857	160	29166	ENSMUST00000186198.1	+
chr1	81829812	81829812	+	1.04901511788179e-22	3.94070891755272e-19	-84.0597014925373	161	32573	ENSMUST00000186198.1	+
chr1	81834110	81834110	+	8.35849499826391e-42	1.7884727251338e-36	-95.3488372093023	162	36871	ENSMUST00000186198.1	+
chr1	81834115	81834115	+	3.32677740937935e-36	1.52386487716987e-31	-89.8876404494382	163	36876	ENSMUST00000186198.1	+
chr1	81844135	81844135	+	1.3284924929184e-08	1.39858898187976e-05	-46.6666666666667	164	46896	ENSMUST00000186198.1	+
chr1	81848027	81848027	+	1.243942680823e-17	2.57421947869014e-14	-94.8717948717949	165	50788	ENSMUST00000186198.1	+
chr1	81849456	81849456	+	5.01284945205091e-26	3.11208263101156e-22	-93.1818181818182	166	52217	ENSMUST00000186198.1	+
chr1	81850543	81850543	+	5.72714779728135e-14	8.56623940031567e-11	-72.5490196078431	167	53304	ENSMUST00000186198.1	+
chr1	81850550	81850550	+	5.94962213606379e-21	1.7926746864109e-17	-88.8888888888889	168	53311	ENSMUST00000186198.1	+
chr1	81853941	81853941	+	2.40920255515541e-24	1.13552815173589e-20	-87.8817100610736	169	56702	ENSMUST00000186198.1	+
chr1	81854729	81854729	+	2.80263834707612e-28	2.48731899643348e-24	-79.5180722891566	170	57490	ENSMUST00000186198.1	+
chr1	81857837	81857837	+	6.54705766398019e-18	1.39286453469602e-14	-57.5	171	60598	ENSMUST00000186198.1	+
chr1	81871363	81871363	+	5.11933362077424e-25	2.6905540592702e-21	-78.551724137931	172	74124	ENSMUST00000186198.1	+
chr1	81874101	81874101	+	3.44066947686423e-17	6.79514101492011e-14	-74.3402777777778	173	76862	ENSMUST00000186198.1	+
chr1	81887829	81887829	+	1.19448363027197e-38	1.0423276678911e-33	-86.7632113821138	174	90590	ENSMUST00000186198.1	+
chr1	81897413	81897413	+	2.98487409424882e-23	1.20904784809421e-19	-66.6666666666667	175	100174	ENSMUST00000186198.1	+
chr1	81899567	81899567	+	1.09236635276852e-22	4.09175247851202e-19	-95.3488372093023	176	102328	ENSMUST00000186198.1	+
chr1	81899632	81899632	+	1.73499978391146e-16	3.21019322614095e-13	-75	177	102393	ENSMUST00000186198.1	+
chr1	81925951	81925951	+	1.47990623978596e-17	3.04156921333585e-14	-96.4285714285714	178	128712	ENSMUST00000186198.1	+
chr1	81936569	81936569	+	5.09510637204216e-18	1.09681422884623e-14	-76.7857142857143	179	139330	ENSMUST00000186198.1	+
chr1	81953603	81953603	+	1.16638934127675e-30	1.59954665822623e-26	-84.1269841269841	180	-151577	ENSMUST00000195065.1	+
chr1	81959337	81959337	+	2.92936437104001e-35	1.03845595634149e-30	-86.4495017105459	181	-145843	ENSMUST00000195065.1	+
chr1	81974645	81974645	+	6.17598759904428e-11	7.44754514312261e-08	-44.4444444444444	182	-130535	ENSMUST00000195065.1	+
chr1	81985000	81985000	+	1.70452558501588e-07	0.000168509167117306	-52.7777777777778	183	-120180	ENSMUST00000195065.1	+
chr1	81990577	81990577	+	6.81865763305798e-07	0.00064749508916118	-40	184	-114603	ENSMUST00000195065.1	+
chr1	81997271	81997271	+	2.88905764696308e-15	4.77986140990893e-12	-77.0363552692131	185	-107909	ENSMUST00000195065.1	+
chr1	81997669	81997669	+	1.04260739616608e-16	1.9670709014182e-13	-78.7234042553192	186	-107511	ENSMUST00000195065.1	+
chr1	82006653	82006653	+	1.73220420504387e-18	3.92297876354179e-15	-76.6451612903226	187	-98527	ENSMUST00000195065.1	+
chr1	82014658	82014658	+	7.26371891506602e-19	1.71802334121256e-15	-89.1891891891892	188	-90522	ENSMUST00000195065.1	+
chr1	82019389	82019389	+	2.56611488942588e-07	0.000250859628256193	-32.6923076923077	189	-85791	ENSMUST00000195065.1	+
chr1	82022800	82022800	+	1.3147967759404e-20	3.80384137122491e-17	-80.5672268907563	190	-82380	ENSMUST00000195065.1	+
chr1	82034590	82034590	+	8.46486553163947e-39	7.7321638369577e-34	-91.7417417417417	191	-70590	ENSMUST00000195065.1	+
chr1	82041460	82041460	+	1.67898755464995e-27	1.3086600790666e-23	-75.7127929541723	192	-63720	ENSMUST00000195065.1	+
chr1	82044001	82044001	+	4.91159750232264e-17	9.56231557661759e-14	-78.262729995721	193	-61179	ENSMUST00000195065.1	+
chr1	82044252	82044252	+	1.33898471592156e-32	2.71973364922558e-28	-91.0891089108911	194	-60928	ENSMUST00000195065.1	+
chr1	82044549	82044549	+	5.92920022489108e-24	2.63930659393673e-20	-89.2857142857143	195	-60631	ENSMUST00000195065.1	+
chr1	82044943	82044943	+	7.81587188970926e-20	2.06884956404026e-16	-77.7777777777778	196	-60237	ENSMUST00000195065.1	+
chr1	82055036	82055036	+	1.09618190132746e-13	1.60200282197927e-10	-51.6666666666667	197	-50144	ENSMUST00000195065.1	+
chr1	82100414	82100414	+	8.72493741657683e-09	9.29493163606323e-06	-67.8571428571429	198	-4766	ENSMUST00000195065.1	+
chr1	82142258	82142258	+	1.65990130763187e-30	2.21981365644333e-26	-82.4324324324324	199	10344	ENSMUST00000183462.1	+
chr1	82143962	82143962	+	4.54898785320328e-18	9.85090066135875e-15	-80.5555555555556	200	12048	ENSMUST00000183462.1	+
chr1	82146415	82146415	+	4.19031178719235e-30	5.17440998222194e-26	-87.8787878787879	201	14501	ENSMUST00000183462.1	+
chr1	82146526	82146526	+	7.97709708980749e-20	2.10724044617137e-16	-81.6901408450704	202	14612	ENSMUST00000183462.1	+
chr1	82149256	82149256	+	6.89773740753777e-35	2.2682459389834e-30	-89.5395395395395	203	17342	ENSMUST00000183462.1	+
chr1	82149960	82149960	+	6.01044943035951e-32	1.06684510763457e-27	-89.7058823529412	204	18046	ENSMUST00000183462.1	+
chr1	82152251	82152251	+	1.52310776334891e-27	1.19611501786321e-23	-85.7142857142857	205	20337	ENSMUST00000183462.1	+
chr1	82152940	82152940	+	3.41422147128308e-17	6.74888081281776e-14	-80	206	21026	ENSMUST00000183462.1	+
chr1	82153024	82153024	+	6.23422395757464e-19	1.4869093894823e-15	-90.3846153846154	207	21110	ENSMUST00000183462.1	+
chr1	82184441	82184441	+	3.64669962652371e-07	0.00035296153219863	-42.2222222222222	208	-48671	ENSMUST00000023262.5	+
chr1	82186938	82186938	+	4.1616948163932e-29	4.28510771571989e-25	-93.9393939393939	209	-46174	ENSMUST00000023262.5	+
chr1	82835430	82835430	+	7.36144742700465e-06	0.00637670624329562	-40.6349206349206	210	-4016	ENSMUST00000177110.1	+
chr1	85774749	85774749	+	1.98637364732405e-36	9.79435877166399e-32	-82.9268292682927	211	-522	ENSMUST00000187270.1	+
chr1	85778305	85778305	+	1.85325669312299e-34	5.53347223820554e-30	-88.5294117647059	212	339	ENSMUST00000159122.7	-
chr1	85790063	85790063	+	4.42356137979976e-12	5.73405831591959e-09	-72.2222222222222	213	-3378	ENSMUST00000113360.7	+
chr1	85813625	85813625	+	2.12589564619641e-15	3.56557383503381e-12	-62.7906976744186	214	19116	ENSMUST00000097666.3	+
chr1	85833484	85833484	+	6.32845128735443e-10	7.2011010033372e-07	-67.1875	215	-9596	ENSMUST00000187623.1	+
chr1	85838858	85838858	+	3.84122199287808e-14	5.82291777312762e-11	-70	216	-4222	ENSMUST00000187623.1	+
