chr	start	end	strand	pvalue	qvalue	meth.diff	target.row	dist.to.feature	feature.name	feature.strand
chr1	85971001	85972000	*	4.12244958859934e-18	6.96159265556173e-15	-33.6744432661718	18	-9995	ENSMUST00000086975.5	-
chr1	85973001	85974000	*	4.95599406509795e-16	6.4819575631749e-13	-25.6162889346746	19	-11995	ENSMUST00000086975.5	-
chr1	85976001	85977000	*	2.64589485754666e-18	4.58625335730868e-15	-28.4106441762396	20	9918	ENSMUST00000186560.1	-
chr1	86072001	86073000	*	1.02059271559621e-26	4.73558696390822e-23	-26.5044606650446	21	7132	ENSMUST00000127104.1	+
chr1	86276001	86277000	*	1.52501322514298e-34	1.36909376623766e-30	-34.0121580547113	22	24376	ENSMUST00000126385.1	-
chr1	86327001	86328000	*	2.21944580120242e-14	2.32265805095224e-11	-25.8630952380952	23	-39	ENSMUST00000186141.1	+
chr1	86366001	86367000	*	1.24443368591262e-37	1.4325347839919e-33	-28.7448798565895	24	6415	ENSMUST00000190804.1	+
chr1	87107001	87108000	*	2.0135740205825e-29	1.19546976224089e-25	-40.7927673233796	25	-5396	ENSMUST00000113270.2	-
chr1	87268001	87269000	*	1.55110676832721e-14	1.65892706776883e-11	-31.7497876471302	26	-2828	ENSMUST00000138844.2	-
chr1	87569001	87570000	*	6.02440718842332e-21	1.47481762472456e-17	-25.7654202620646	27	3871	ENSMUST00000068681.11	-
chr1	88060001	88061000	*	2.22472671612812e-11	1.45236080639551e-08	-25.2544300766284	28	4522	ENSMUST00000173325.1	+
chr1	88062001	88063000	*	1.92018748769746e-07	5.3603576660838e-05	-25.859980620155	29	6522	ENSMUST00000173325.1	+
chr1	88105001	88106000	*	5.84259466117924e-12	4.22373017676276e-09	-30.5176009875282	30	-862	ENSMUST00000113137.1	+
chr1	88125001	88126000	*	1.57710172334989e-11	1.06078852009502e-08	-31.2032468565972	31	-776	ENSMUST00000120729.1	+
chr1	88345001	88346000	*	1.57259203913455e-18	2.7965651007796e-15	-25.9125683060109	32	6931	ENSMUST00000147594.1	-
chr1	88513001	88514000	*	9.3573414664018e-39	1.18579667885648e-34	-36.4502276681598	33	-2936	ENSMUST00000067625.8	-
chr1	88593001	88594000	*	2.32941817421682e-26	1.04237088349621e-22	-26.1543792774842	34	41486	ENSMUST00000189394.1	+
chr1	88619001	88620000	*	6.81402592795565e-19	1.26391523636414e-15	-33.9812149674292	35	-33085	ENSMUST00000194311.1	+
chr1	88624001	88625000	*	6.74004598997886e-27	3.15654293760345e-23	-30.7501081789061	36	-28085	ENSMUST00000194311.1	+
chr1	88650001	88651000	*	5.1532848759521e-25	1.97238932050919e-21	-26.0903043602334	37	-2085	ENSMUST00000194311.1	+
chr1	88661001	88662000	*	5.62759174267598e-20	1.20546508956958e-16	-30.9755461929375	38	4695	ENSMUST00000186042.1	+
chr1	88677001	88678000	*	1.18644609471333e-16	1.6612577536082e-13	-29.5532512084828	39	20695	ENSMUST00000186042.1	+
chr1	88747001	88748000	*	3.90188197770493e-12	2.89999196746538e-09	-27.6870957807207	40	-6890	ENSMUST00000181016.2	+
chr1	88783001	88784000	*	1.38438251119038e-11	9.37854911922302e-09	-26.2463343108504	41	28049	ENSMUST00000180596.1	+
chr1	88819001	88820000	*	2.39248544616305e-33	1.91909364989902e-29	-32.8549463630309	42	55411	ENSMUST00000185425.1	-
chr1	88823001	88824000	*	6.19575177804163e-28	3.21074440391441e-24	-52.2582638245289	43	51411	ENSMUST00000185425.1	-
chr1	88928001	88929000	*	3.99897204418109e-25	1.53839200481468e-21	-29.0828484344694	44	-3319	ENSMUST00000188327.1	+
chr1	88934001	88935000	*	5.7325995272965e-18	9.43677609039016e-15	-27.6085231593216	45	1684	ENSMUST00000188327.1	+
chr1	88955001	88956000	*	6.1956561165582e-13	5.20508187005794e-10	-30.302859589427	46	22684	ENSMUST00000188327.1	+
chr1	89208001	89209000	*	1.10994476261589e-23	3.78689976521851e-20	-30.877172646072	47	47982	ENSMUST00000191231.1	-
chr1	89296001	89297000	*	5.21791903658161e-08	1.68810780885567e-05	-27.746811525744	48	-39021	ENSMUST00000191231.1	-
chr1	89311001	89312000	*	2.1272153878342e-24	7.7112156449878e-21	-28.3125519534497	49	46145	ENSMUST00000190308.1	-
chr1	89312001	89313000	*	1.40566013595187e-30	9.18614115684597e-27	-44.2026017592105	50	45145	ENSMUST00000190308.1	-
chr1	89537001	89538000	*	4.66319599987579e-20	1.01036697703707e-16	-35.8533791523482	51	-25360	ENSMUST00000157746.1	+
chr1	89809001	89810000	*	3.2229843869685e-39	4.15410101474753e-35	-31.1236850146231	52	-15481	ENSMUST00000193177.1	+
chr1	90184001	90185000	*	2.95973318450852e-09	1.28292966140975e-06	-30.3346397347	53	-18980	ENSMUST00000065587.4	+
chr1	90241001	90242000	*	6.96956350783996e-20	1.47614934873532e-16	-28.5337742606637	54	-12476	ENSMUST00000195172.1	-
chr1	90421001	90422000	*	1.078640010852e-22	3.24024255792768e-19	-42.1509281678773	55	32502	ENSMUST00000187630.1	-
chr1	90591001	90592000	*	2.54735549125715e-23	8.3691544725199e-20	-35.4006586169045	56	-10981	ENSMUST00000036153.11	+
chr1	90615001	90616000	*	7.66520336867614e-43	1.32864556517718e-38	-30.3129984051037	57	3423	ENSMUST00000186882.1	+
chr1	90630001	90631000	*	3.93325279221821e-11	2.44694358809142e-08	-25.7214056696613	58	18423	ENSMUST00000186882.1	+
chr1	90686001	90687000	*	2.30630187479237e-55	9.66091729785006e-51	-33.7113395371776	59	10842	ENSMUST00000070048.3	+
chr1	90791001	90792000	*	2.16416892162368e-19	4.27731595004863e-16	-31.1238532110092	60	2722	ENSMUST00000145750.1	-
chr1	90812001	90813000	*	2.0996806431672e-25	8.35446699473851e-22	-37.6775535677137	61	-4020	ENSMUST00000136916.7	-
chr1	90830001	90831000	*	7.86151654842708e-27	3.65903055257968e-23	-38.868004522329	62	8134	ENSMUST00000193688.1	-
chr1	90868001	90869000	*	1.64258432311469e-09	7.54963849164208e-07	-26.8740031897927	63	2420	ENSMUST00000194161.1	-
chr1	90872001	90873000	*	8.79242531157942e-22	2.38472667327457e-18	-38.0517826825127	64	-583	ENSMUST00000194161.1	-
chr1	90982001	90983000	*	9.5138093427052e-10	4.56763319568231e-07	-29.5194257219574	65	-6742	ENSMUST00000187127.1	-
chr1	91003001	91004000	*	5.12496717057201e-24	1.79732802129666e-20	-49.8885918003565	66	4224	ENSMUST00000068116.12	+
chr1	91004001	91005000	*	2.85675861541075e-16	3.81917148609443e-13	-30.0445173825288	67	5224	ENSMUST00000068116.12	+
chr1	91019001	91020000	*	3.4590826201287e-29	1.96102898002966e-25	-55.334364128334	68	20224	ENSMUST00000068116.12	+
chr1	91020001	91021000	*	6.51174494887398e-38	7.73211623335473e-34	-56.5244013062409	69	21224	ENSMUST00000068116.12	+
chr1	91034001	91035000	*	6.39062819616964e-46	1.3966872659942e-41	-57.5820846638827	70	-18444	ENSMUST00000068167.12	+
chr1	91049001	91050000	*	3.36184265643381e-19	6.51632144374278e-16	-27.7058029689609	71	-3444	ENSMUST00000068167.12	+
chr1	91077001	91078000	*	3.3321773367116e-47	7.85150380280747e-43	-32.3575045660845	72	23417	ENSMUST00000189617.2	+
chr1	91084001	91085000	*	1.53143707067957e-19	3.09159977406542e-16	-25.3753849421259	73	-26214	ENSMUST00000188094.6	+
chr1	91085001	91086000	*	1.49171360341767e-31	1.06109508375022e-27	-37.0131809068805	74	-25214	ENSMUST00000188094.6	+
chr1	91108001	91109000	*	9.74501170279855e-12	6.78466839028683e-09	-27.8537354918679	75	-2214	ENSMUST00000188094.6	+
chr1	91146001	91147000	*	7.45385473393616e-33	5.79407226885575e-29	-43.9866653094463	76	900	ENSMUST00000094698.1	+
chr1	91297001	91298000	*	9.25226205536396e-37	1.00377838103417e-32	25.6619700058614	77	-338	ENSMUST00000027532.12	+
chr1	91346001	91347000	*	9.57548241175284e-08	2.91186521027888e-05	-26.5232108317215	78	-4016	ENSMUST00000027533.8	+
chr1	91704001	91705000	*	6.14882096141416e-10	3.07545406119215e-07	-27.4440344403444	79	92597	ENSMUST00000188800.1	+
chr1	93010001	93011000	*	5.77894211296662e-18	9.49315071986666e-15	-29.9244468429574	80	3669	ENSMUST00000059676.4	+
chr1	93427001	93428000	*	1.7858072884904e-22	5.20893287739985e-19	-28.1347408428835	81	5303	ENSMUST00000096427.5	+
chr1	93636001	93637000	*	1.16146246316467e-45	2.46689998841621e-41	32.10893732493	82	-280	ENSMUST00000027498.13	-
chr1	93993001	93994000	*	3.29913126777892e-11	2.08425998113684e-08	-25.4187534601074	83	2494	ENSMUST00000097632.4	+
chr1	95243001	95244000	*	1.08830846593855e-32	8.33087262710402e-29	-41.3866408986593	84	12811	ENSMUST00000190584.1	-
chr1	95245001	95246000	*	2.68290140504231e-22	7.69172381695866e-19	-38.5234037904856	85	10811	ENSMUST00000190584.1	-
chr1	95768001	95769000	*	3.48659018044698e-08	1.1746690817408e-05	-25.2425044091711	86	29807	ENSMUST00000194989.1	+
chr1	95770001	95771000	*	1.35063422668016e-27	6.74427889339098e-24	-30.6535701700996	87	31807	ENSMUST00000194989.1	+
chr1	95909001	95910000	*	7.04883893639751e-28	3.62789475677245e-24	-49.7378373732164	88	-76767	ENSMUST00000179775.1	-
chr1	96240001	96241000	*	1.57370313453428e-23	5.26200166370637e-20	-28.4257528556594	89	25942	ENSMUST00000116695.3	-
chr1	96363001	96364000	*	6.86997994538615e-10	3.40038679118282e-07	-26.9509405185562	90	49761	ENSMUST00000192033.1	+
chr1	96365001	96366000	*	2.16593877123343e-13	1.96054083062327e-10	-31.8542581859795	91	51761	ENSMUST00000192033.1	+
chr1	96425001	96426000	*	2.83211513086581e-17	4.22857700308687e-14	-26.6691919191919	92	111761	ENSMUST00000192033.1	+
chr1	96462001	96463000	*	1.2639307366101e-16	1.7648355071616e-13	-40.533412947206	93	93704	ENSMUST00000187961.1	-
chr1	96504001	96505000	*	1.20599411879078e-19	2.49306875088602e-16	-36.7502112081104	94	51704	ENSMUST00000187961.1	-
chr1	96549001	96550000	*	6.31312024364632e-09	2.54893152223929e-06	-27.4129353233831	95	6704	ENSMUST00000187961.1	-
chr1	96702001	96703000	*	1.85969196130466e-14	1.96909623482415e-11	-31.5630260942761	96	-39429	ENSMUST00000189056.1	-
chr1	96731001	96732000	*	7.83867517389892e-10	3.84541767409372e-07	-32.2372614450152	97	-30031	ENSMUST00000104067.1	+
chr1	96768001	96769000	*	1.68082325286825e-14	1.79257506565912e-11	28.3966936617362	98	5972	ENSMUST00000104067.1	+
chr1	96772001	96773000	*	6.36280009723295e-11	3.81063424796582e-08	-29.0735102218356	99	9972	ENSMUST00000104067.1	+
chr1	96802001	96803000	*	9.00479921732893e-16	1.1430423097267e-12	-27.4391919747148	100	39972	ENSMUST00000104067.1	+
chr1	96832001	96833000	*	3.49682426427145e-19	6.76925793079623e-16	-31.7461482024945	101	-38126	ENSMUST00000188631.4	+
chr1	96862001	96863000	*	1.66999272788034e-26	7.56266842152103e-23	-32.2179380364651	102	-8126	ENSMUST00000188631.4	+
chr1	97782001	97783000	*	3.95056491193798e-19	7.57951416888707e-16	-26.5264998159735	103	4604	ENSMUST00000189031.1	+
chr1	97783001	97784000	*	5.14470040016595e-26	2.21033288684377e-22	-39.4463908675375	104	5604	ENSMUST00000189031.1	+
chr1	98918001	98919000	*	4.4748796548167e-11	2.75660576274351e-08	-25.3977885652643	105	-98364	ENSMUST00000157179.1	+
chr1	98981001	98982000	*	2.87234064912449e-19	5.61078150981193e-16	-38.9519717661501	106	-35364	ENSMUST00000157179.1	+
chr1	98985001	98986000	*	2.81490734054287e-15	3.31374958927238e-12	-36.8983957219251	107	-31364	ENSMUST00000157179.1	+
chr1	98999001	99000000	*	2.23352862601452e-41	3.33483892683907e-37	-54.3864755933722	108	-17364	ENSMUST00000157179.1	+
chr1	99013001	99014000	*	1.9319747526333e-13	1.75508466550365e-10	-36.5706918779544	109	-3364	ENSMUST00000157179.1	+
chr1	99126001	99127000	*	3.04715596578449e-14	3.12382520032179e-11	-32.5266033937302	110	108639	ENSMUST00000157179.1	+
chr1	99233001	99234000	*	5.38604583576538e-11	3.26165682142485e-08	-27.7642606109759	111	215639	ENSMUST00000157179.1	+
chr1	99244001	99245000	*	4.30661496526971e-09	1.80150507225316e-06	-27.1596244131455	112	226639	ENSMUST00000157179.1	+
chr1	99402001	99403000	*	3.29712920237165e-18	5.637312286736e-15	-37.5139664804469	113	237242	ENSMUST00000191164.1	-
chr1	99468001	99469000	*	9.83029236570674e-11	5.70161383515907e-08	-31.9787131107886	114	171242	ENSMUST00000191164.1	-
chr1	99715001	99716000	*	5.03329768879704e-12	3.67745728676254e-09	-30.7421780257094	115	-56765	ENSMUST00000086738.9	+
chr1	99718001	99719000	*	5.0953816556652e-15	5.77476137469419e-12	-37.6913265306122	116	-53765	ENSMUST00000086738.9	+
chr1	99722001	99723000	*	8.79586249924407e-17	1.25489722068536e-13	-39.7217861503576	117	-49765	ENSMUST00000086738.9	+
chr1	99793001	99794000	*	7.65943078331611e-17	1.09795734702837e-13	-29.8463925000421	118	-1977	ENSMUST00000117372.1	-
chr1	99893001	99894000	*	6.3903711328322e-18	1.04293879662745e-14	-39.7090478582191	119	45019	ENSMUST00000191630.1	+
chr1	100161001	100162000	*	3.89464432983167e-29	2.17524786824545e-25	-37.3525073746313	120	63242	ENSMUST00000188735.1	+
chr1	100243001	100244000	*	6.3973814863728e-21	1.55853411567812e-17	-33.9959188787656	121	-8629	ENSMUST00000185484.1	+
chr1	100259001	100260000	*	9.33435004321675e-14	8.93733913845514e-11	-31.0810810810811	122	-5954	ENSMUST00000157258.1	-
chr1	100281001	100282000	*	4.03968482472877e-23	1.29614723586529e-19	-29.879159293945	123	644	ENSMUST00000187802.1	-
chr1	100327001	100328000	*	3.28745616160524e-20	7.19524292914723e-17	-34.0236686390532	124	44212	ENSMUST00000190817.1	+
chr1	100383001	100384000	*	2.98841763154674e-29	1.71352424866502e-25	-38.326520367183	125	100212	ENSMUST00000190817.1	+
chr1	100385001	100386000	*	4.28942437714918e-11	2.65211241383167e-08	-33.8461538461538	126	102212	ENSMUST00000190817.1	+
chr1	100421001	100422000	*	2.54268561811718e-35	2.45794851251348e-31	-61.0939332551445	127	138212	ENSMUST00000190817.1	+
chr1	100479001	100480000	*	1.37881592661477e-12	1.09148060852001e-09	-34.3059728398029	128	-117075	ENSMUST00000185791.1	+
chr1	100493001	100494000	*	2.33664733977208e-16	3.17735937211175e-13	-32.9573997789611	129	-103075	ENSMUST00000185791.1	+
chr1	100510001	100511000	*	1.43091739730164e-14	1.53692321010115e-11	-34.8771647200967	130	-86075	ENSMUST00000185791.1	+
chr1	100567001	100568000	*	1.87655570356483e-13	1.70989001205201e-10	-37.4390968508616	131	-29075	ENSMUST00000185791.1	+
chr1	100635001	100636000	*	1.78601617451324e-31	1.23547399090991e-27	-46.9510958934967	132	-7582	ENSMUST00000186725.1	+
chr1	100649001	100650000	*	3.85967277179093e-13	3.32786262168254e-10	-32.9961294862773	133	-3800	ENSMUST00000190334.1	+
chr1	100662001	100663000	*	1.38655986489279e-31	9.90970857257209e-28	-41.7299479773274	134	8203	ENSMUST00000190334.1	+
chr1	100768001	100769000	*	1.17578331351986e-21	3.13267668156597e-18	-33.0358412743564	135	-92793	ENSMUST00000103851.1	+
chr1	101147001	101148000	*	2.62076461763414e-13	2.32890025036474e-10	-38.6265664160401	136	-7809	ENSMUST00000187932.1	+
chr1	101155001	101156000	*	2.60454621861626e-15	3.09023303641232e-12	-31.1177525403467	137	0	ENSMUST00000187932.1	+
chr1	101318001	101319000	*	5.23683827623926e-16	6.82559501175868e-13	-29.1182501708817	138	-52628	ENSMUST00000188761.1	+
chr1	101351001	101352000	*	5.92729842334436e-20	1.26606733905171e-16	-32.7899686520376	139	-19628	ENSMUST00000188761.1	+
chr1	101355001	101356000	*	4.80003848747111e-09	1.98860281140011e-06	-25.8562710175614	140	-15628	ENSMUST00000188761.1	+
chr1	101369001	101370000	*	2.64848093089197e-13	2.35214384554689e-10	-29.1703791703792	141	-1628	ENSMUST00000188761.1	+
chr1	101374001	101375000	*	3.70467256417294e-21	9.32304520687408e-18	-29.2655906984308	142	2375	ENSMUST00000188761.1	+
chr1	101380001	101381000	*	8.44014912021032e-34	7.11052719703894e-30	-46.2839269498537	143	-4886	ENSMUST00000187074.1	+
chr1	101435001	101436000	*	7.65672174535913e-32	5.63240294135826e-28	-38.5765249723646	144	49117	ENSMUST00000187074.1	+
chr1	101580001	101581000	*	1.407384988053e-21	3.71040740968442e-18	-26.1946303945307	145	173544	ENSMUST00000189423.1	-
chr1	101639001	101640000	*	2.56810455800344e-51	8.23985476266136e-47	-42.9910779581688	146	114544	ENSMUST00000189423.1	-
chr1	101678001	101679000	*	9.12307542384908e-09	3.54397334973042e-06	-26.3862574207402	147	75544	ENSMUST00000189423.1	-
chr1	101813001	101814000	*	3.47662614984635e-20	7.5982506305456e-17	-31.1170212765957	148	-58459	ENSMUST00000189423.1	-
chr1	101871001	101872000	*	1.11524881482465e-15	1.40150689087693e-12	-37.1202809482002	149	8742	ENSMUST00000190483.1	-
chr1	101911001	101912000	*	7.15659372292519e-14	6.95375458564428e-11	-36.5938191970733	150	-15911	ENSMUST00000186885.1	-
chr1	101943001	101944000	*	6.31451475118257e-10	3.14997094583328e-07	-26.8426647767541	151	-47911	ENSMUST00000186885.1	-
chr1	102197001	102198000	*	1.40511231351706e-07	4.0685979618528e-05	-25.1584184341451	152	35636	ENSMUST00000187219.1	+
chr1	102198001	102199000	*	4.79197391897612e-11	2.93515547107778e-08	-28.784473474739	153	36636	ENSMUST00000187219.1	+
chr1	104311001	104312000	*	2.79291182419941e-10	1.49040472066041e-07	-26.4423076923077	154	0	ENSMUST00000187501.1	+
chr1	104506001	104507000	*	2.76068719243532e-09	1.20391804677635e-06	-34.3084472819096	155	-6001	ENSMUST00000186157.1	+
chr1	104565001	104566000	*	8.62551962252941e-12	6.07254181621964e-09	-27.3130761351997	156	-43524	ENSMUST00000189434.1	+
chr1	104821001	104822000	*	4.35037961146878e-12	3.19708741924788e-09	-34.322521279043	157	44889	ENSMUST00000191819.1	+
chr1	104910001	104911000	*	1.90564633519494e-18	3.35325202218245e-15	-35.457119162687	158	1334	ENSMUST00000159213.1	-
chr1	104935001	104936000	*	1.29008009257169e-24	4.7917632577758e-21	-33.5832817975675	159	-22669	ENSMUST00000159213.1	-
chr1	104936001	104937000	*	3.66224215452146e-18	6.21926130984935e-15	-31.495474726776	160	-23669	ENSMUST00000159213.1	-
chr1	104937001	104938000	*	1.03185976950071e-17	1.63795432890774e-14	-32.1231781016708	161	-24669	ENSMUST00000159213.1	-
chr1	105044001	105045000	*	2.09531577356095e-15	2.52780857323187e-12	-26.3034309814203	162	-71454	ENSMUST00000187882.1	+
chr1	105079001	105080000	*	6.08522390143196e-26	2.57047307661229e-22	-31.7189879636453	163	-36454	ENSMUST00000187882.1	+
chr1	105116001	105117000	*	5.12356862068551e-12	3.73797845281755e-09	-25.9768943255182	164	0	ENSMUST00000187882.1	+
chr1	105119001	105120000	*	1.11335793583964e-12	8.94013206286609e-10	-29.1192464442174	165	2549	ENSMUST00000187882.1	+
chr1	105199001	105200000	*	2.86924853692568e-12	2.16031521123951e-09	-30.042517739665	166	-44425	ENSMUST00000187431.1	+
chr1	105333001	105334000	*	8.77655038963274e-28	4.44132239438327e-24	-34.1242753327345	167	11882	ENSMUST00000191422.1	+
chr1	105334001	105335000	*	3.36056999776523e-27	1.61394232454157e-23	-43.8315539739027	168	12882	ENSMUST00000191422.1	+
chr1	105338001	105339000	*	4.08591522087153e-13	3.51689953605746e-10	-26.1228813559322	169	16882	ENSMUST00000191422.1	+
chr1	105343001	105344000	*	1.39765965350666e-40	1.95156214813743e-36	-50.8561275647047	170	-12007	ENSMUST00000181383.2	+
chr1	132299001	132300000	*	2.07707714710755e-39	2.7237014385454e-35	26.6210118077882	171	377	ENSMUST00000046071.4	+
chr1	156917001	156918000	*	2.46539794148937e-08	8.64817157095603e-06	25.0314465408805	172	20782	ENSMUST00000189648.1	-
chr2	25877001	25878000	*	1.06909820670504e-13	1.01588696390643e-10	29.2629970648547	173	0	ENSMUST00000037580.12	+
chr2	30359001	30360000	*	2.29683341482189e-29	1.33731725047977e-25	-32.0857766553953	174	0	ENSMUST00000128387.7	-
chr2	35621001	35622000	*	1.24014149786278e-21	3.28672741160153e-18	32.6759334156414	175	0	ENSMUST00000145698.7	+
chr2	104096001	104097000	*	4.13442256224099e-34	3.54247592377084e-30	26.2724540133178	176	163	ENSMUST00000153312.1	+
chr2	156362001	156363000	*	1.3738683737477e-82	1.29488099474108e-77	51.6829502632827	177	-14162	ENSMUST00000122112.1	-
chr3	51486001	51487000	*	5.26020987185776e-11	3.19857180177839e-08	-27.9396814639105	178	-1173	ENSMUST00000193090.1	-
chr3	94758001	94759000	*	2.51296735919261e-13	2.24235751310593e-10	-25.8995962787432	179	0	ENSMUST00000118050.1	-
chr4	14632001	14633000	*	3.56790958763381e-17	5.28531377988371e-14	-27.2979272979273	180	-10197	ENSMUST00000042221.13	-
chr4	134160001	134161000	*	2.14464589128628e-73	1.47006868708219e-68	28.8330065776897	181	-3081	ENSMUST00000145531.1	-
chr4	137468001	137469000	*	1.27046732634725e-33	1.05849701744888e-29	39.4909622541201	182	0	ENSMUST00000030547.14	+
chr4	139093001	139094000	*	2.42020253392446e-29	1.40372836716934e-25	-25.2043236251029	183	-9	ENSMUST00000042844.6	-
chr4	150957001	150958000	*	7.09031729003289e-21	1.71901631514718e-17	35.2462231013198	184	-6735	ENSMUST00000082542.1	+
chr5	64030001	64031000	*	3.5950790759824e-49	9.85712969895711e-45	-48.3112674936387	185	-13978	ENSMUST00000198687.1	+
chr5	64038001	64039000	*	4.46729720207354e-99	6.12430589062829e-94	-43.573965525806	186	-5978	ENSMUST00000198687.1	+
chr5	66260001	66261000	*	2.80541466827528e-22	7.9973500244745e-19	-27.3272945541853	187	0	ENSMUST00000031109.6	+
chr5	74373001	74374000	*	1.54364941013596e-15	1.89563630463991e-12	-27.1950761135125	188	-3087	ENSMUST00000201755.1	-
chr5	78448001	78449000	*	3.15159016505042e-16	4.19473509689757e-13	-27.4496687054027	189	-24885	ENSMUST00000174153.1	+
chr5	78535001	78536000	*	2.76529916637072e-14	2.85232798662101e-11	-30.87630603303	190	-4528	ENSMUST00000201346.1	+
chr5	79699001	79700000	*	9.98972722657753e-11	5.77631350004674e-08	-25.1265182186235	191	50530	ENSMUST00000122486.1	-
chr5	80836001	80837000	*	3.28606607674874e-20	7.19524292914723e-17	-39.0377462460394	192	-56654	ENSMUST00000083301.1	+
chr5	82206001	82207000	*	2.68903233015757e-20	5.95461414767877e-17	-43.9479927431735	193	-81289	ENSMUST00000185410.1	-
chr5	82327001	82328000	*	1.75210450908398e-11	1.16601681893646e-08	-33.4693183749788	194	-8851	ENSMUST00000200912.1	+
chr5	82386001	82387000	*	9.17562463734363e-13	7.46329523883529e-10	-31.5068493150685	195	49152	ENSMUST00000200912.1	+
chr5	82640001	82641000	*	1.85735585341843e-13	1.69581217300599e-10	-26.4591439688716	196	158066	ENSMUST00000116936.1	-
chr5	82752001	82753000	*	7.85743968362385e-21	1.88981037169166e-17	-33.5164835164835	197	46066	ENSMUST00000116936.1	-
chr5	82850001	82851000	*	1.01619309394906e-09	4.84946545037844e-07	-26.7319043181112	198	46238	ENSMUST00000158537.1	+
chr5	86200001	86201000	*	5.5957010581846e-09	2.28002775061074e-06	-25.0804799531753	199	-2101	ENSMUST00000113372.1	-
chr5	88184001	88185000	*	2.11128136671176e-11	1.38367536632837e-08	-26.2796743809402	200	-11988	ENSMUST00000198114.1	+
chr5	88229001	88230000	*	2.05685267386678e-10	1.12219895510521e-07	-25.2904267011701	201	-1350	ENSMUST00000199395.1	+
chr5	88385001	88386000	*	1.01496692421982e-21	2.73318215002327e-18	-37.1386220270602	202	8895	ENSMUST00000073363.1	+
chr5	88393001	88394000	*	7.25230946863316e-23	2.23195256775481e-19	-30.8969607116382	203	16895	ENSMUST00000073363.1	+
chr5	88427001	88428000	*	4.50884213456129e-08	1.48296329863732e-05	-25.3921416369001	204	0	ENSMUST00000200446.1	+
chr5	88440001	88441000	*	2.5244290924322e-14	2.61820400622947e-11	-33.720462543992	205	12190	ENSMUST00000200446.1	+
chr5	88922001	88923000	*	2.19938752112282e-28	1.171979551321e-24	-34.0880977423217	206	-11532	ENSMUST00000144713.1	+
chr5	89632001	89633000	*	2.26351650618006e-18	3.95070531304087e-15	-40.3326403326403	207	-48916	ENSMUST00000122551.1	+
chr5	89917001	89918000	*	2.0686639340767e-11	1.35928951223643e-08	-25.077669167235	208	-33668	ENSMUST00000198151.1	-
chr5	90015001	90016000	*	4.31145163270652e-11	2.66354753649757e-08	-26.4941144997325	209	-116229	ENSMUST00000135410.1	+
chr5	90655001	90656000	*	5.31757321608977e-08	1.71712262592484e-05	25.3645047762695	210	-14345	ENSMUST00000202704.3	-
chr5	90885001	90886000	*	1.36401811052338e-10	7.69242812014107e-08	-28.4090909090909	211	-5241	ENSMUST00000031327.8	+
chr5	90891001	90892000	*	1.87039867083045e-30	1.19516232733128e-26	26.0453127119794	212	0	ENSMUST00000031327.8	+
chr5	91053001	91054000	*	9.20896889952688e-10	4.45103618927455e-07	-28.2481190842165	213	-20622	ENSMUST00000031324.5	+
