chr	start	end	strand	pvalue	qvalue	meth.diff	target.row	dist.to.feature	feature.name	feature.strand
chr10	81573560	81575560	+	2.62854453274143e-20	7.98467328551434e-18	-25.3133992103678	37	0	ENSMUST00000146358.7	+
chr11	100440808	100442808	-	4.90191649065924e-29	4.64517188697348e-26	29.6679113140381	38	0	ENSMUST00000001599.3	+
chr13	98993150	98995150	+	2.66621392617069e-70	2.90555240951598e-66	35.2838440765528	39	0	ENSMUST00000224873.1	+
chr14	54296343	54298343	-	1.74352847598131e-72	2.1714743955183e-68	45.4866586765912	40	0	ENSMUST00000225083.1	-
chr14	54296456	54298456	-	9.82951122983403e-58	6.59192532449136e-54	37.594289677296	41	0	ENSMUST00000225083.1	-
chr15	83778466	83780466	+	3.48021233793456e-26	2.38905269699916e-23	-29.1698865454188	42	0	ENSMUST00000046168.11	+
chr16	78376192	78378192	-	6.36588501178447e-46	2.77493300190765e-42	27.8114604466439	43	0	ENSMUST00000148124.1	-
chr18	30266248	30268248	+	0	0	72.1496892137923	44	0	ENSMUST00000234467.1	+
chr18	43476777	43478777	-	1.1314863738393e-48	5.48025202424612e-45	35.2198818695042	45	0	ENSMUST00000057110.10	-
chr18	43476796	43478796	-	1.1314863738393e-48	5.48025202424612e-45	35.2198818695042	46	0	ENSMUST00000057110.10	-
chrX	7572599	7574599	+	2.41850253400062e-21	9.08829195265062e-19	27.366160364045	47	0	ENSMUST00000234896.1	+
chrX	7572643	7574643	+	2.78349890840719e-26	1.95701015025339e-23	31.1206081613361	48	0	ENSMUST00000234896.1	+
chrX	160389689	160391689	+	1.55725775050939e-22	6.72098366101887e-20	31.3799231680609	49	0	ENSMUST00000112405.8	+
chrX	160389723	160391723	+	7.49437431559344e-22	2.9971093951171e-19	30.5553649541127	50	0	ENSMUST00000112405.8	+
chrX	160389724	160391724	+	7.01060077870569e-22	2.82960095653642e-19	30.2424375595107	51	0	ENSMUST00000112405.8	+
chrX	160389727	160391727	+	7.01060077870569e-22	2.82960095653642e-19	30.2424375595107	52	0	ENSMUST00000112405.8	+
