chr	start	end	strand	pvalue	qvalue	meth.diff	target.row	dist.to.feature	feature.name	feature.strand
chr1	159588548	159588548	+	4.46682368737958e-06	0.00695158423369466	-37.8472222222222	50	-6600	ENSMUST00000194545.1	+
chr1	164693525	164693525	+	6.21218562521001e-06	0.00949192240769759	-31.5492957746479	51	4709	ENSMUST00000195748.1	-
chr1	167618656	167618656	+	1.50800623254791e-07	0.000255956721784452	48.2837528604119	52	349	ENSMUST00000111380.1	+
chr1	172555079	172555079	+	1.03342889520008e-06	0.00169173500728773	55.2608311229001	53	-859	ENSMUST00000061835.9	+
chr1	172636330	172636330	+	3.84776022859963e-06	0.00602779501113592	-40.3846153846154	54	-3369	ENSMUST00000027826.6	-
chr1	174466119	174466119	+	2.76153906282693e-06	0.00438910394820139	41.2429378531073	55	17496	ENSMUST00000085861.2	+
chr1	177382220	177382220	+	2.64404232480543e-06	0.0042083537179172	-38.777979431337	56	46865	ENSMUST00000193187.1	-
chr1	180699560	180699560	+	3.64069144797649e-06	0.00571601985554708	-41.3961038961039	57	-2527	ENSMUST00000027778.7	-
chr1	181010821	181010821	+	1.27125534854942e-06	0.0020710743854757	-44.358875625722	58	6749	ENSMUST00000036928.11	-
chr1	181070254	181070254	+	9.35728845447743e-07	0.00153501662718822	-37.2793499579714	59	2660	ENSMUST00000193613.1	+
chr1	185080923	185080923	+	5.3288924300202e-06	0.00821542943897292	-27.6741293532338	60	5042	ENSMUST00000195441.1	-
chr1	185421037	185421037	+	5.51458745995026e-18	1.72306634202426e-14	-56.4102564102564	61	20783	ENSMUST00000143787.1	-
chr1	186845714	186845714	+	6.01426992986154e-06	0.00920211987194504	-31.0223266745006	62	-81219	ENSMUST00000194513.1	+
chr1	186865494	186865494	+	3.96314955994149e-06	0.00619985485012436	-35.8974358974359	63	-61439	ENSMUST00000194513.1	+
chr1	186968238	186968238	+	9.30236771471496e-47	1.45291141038041e-40	-92.3660811103882	64	-636	ENSMUST00000191895.1	-
chr1	189794460	189794460	+	1.5515079845105e-16	4.21949843688234e-13	62.9518072289157	65	7790	ENSMUST00000027898.6	+
chr1	191375444	191375444	+	3.2385638439859e-11	6.28272814427826e-08	-53.3333333333333	66	-6720	ENSMUST00000191925.1	-
chr10	9628824	9628824	+	7.70690022897096e-20	2.94020444723388e-16	62.7485380116959	67	2118	ENSMUST00000221079.1	-
chr10	15814409	15814409	+	4.12323077025602e-06	0.00643674317095834	-35.1937984496124	68	22634	ENSMUST00000218833.1	+
chr10	15992961	15992961	+	2.80518200612399e-09	5.04762346915687e-06	-56.0640732265446	69	201186	ENSMUST00000218833.1	+
chr10	17235476	17235476	+	8.65100749904101e-12	1.71774375417497e-08	-54.6489104116223	70	86136	ENSMUST00000219259.1	-
chr10	18080443	18080443	+	1.4450425959161e-06	0.00234685719998064	-26.1904761904762	71	-11025	ENSMUST00000128711.1	+
chr10	18536794	18536794	+	1.3288663103089e-19	4.91829384190257e-16	72.6293995859213	72	9094	ENSMUST00000213153.1	-
chr10	19448589	19448589	+	4.96134753416115e-06	0.00767759162659956	-30.7936507936508	73	-38126	ENSMUST00000214178.1	+
chr10	22893724	22893724	+	1.46990976318184e-06	0.00238600282550315	53.5904255319149	74	62861	ENSMUST00000218257.1	-
chr10	23941248	23941248	+	6.66565719039947e-28	8.28893945414214e-24	-89.7435897435898	75	2678	ENSMUST00000079134.4	+
chr10	24333666	24333666	+	5.86846054823663e-08	0.000101044959474104	50.8626639061422	76	110123	ENSMUST00000154916.1	+
chr10	26624002	26624002	+	4.67838479949344e-06	0.00726562738452685	38.2326007326007	77	-2545	ENSMUST00000218590.1	+
chr10	31511050	31511050	+	9.07450432223391e-09	1.6034868756194e-05	-59.400705052879	78	46391	ENSMUST00000219494.1	-
chr10	35349619	35349619	+	3.03062990022741e-20	1.21184282654352e-16	-75.8620689655172	79	-106877	ENSMUST00000217230.1	-
chr10	37000539	37000539	+	4.61174490519257e-13	9.78131237033915e-10	-53.5570052811432	80	2369	ENSMUST00000123010.1	+
chr10	39884321	39884321	+	1.66254425795257e-09	3.01694257651119e-06	63.8011695906433	81	11501	ENSMUST00000178045.7	-
chr10	40816698	40816698	+	1.13140405619192e-08	1.99110884382284e-05	-48.9795918367347	82	29240	ENSMUST00000216025.1	-
chr10	41523097	41523097	+	5.17385985446048e-06	0.00798824675612776	34.1463414634146	83	3055	ENSMUST00000186388.1	+
chr10	42912551	42912551	+	8.88920839635781e-09	1.57145578348048e-05	-46.4253393665158	84	10080	ENSMUST00000125576.1	+
chr10	43298235	43298235	+	4.56647853674982e-06	0.00710101366466016	33.4419817470665	85	-21125	ENSMUST00000159442.1	+
chr10	46766839	46766839	+	2.5946712364513e-07	0.00043664973049472	-46.4285714285714	86	71669	ENSMUST00000083784.1	-
chr10	47753623	47753623	+	3.81785562955617e-35	2.0010082045281e-30	-95.3846153846154	87	113502	ENSMUST00000217715.1	+
chr10	63864920	63864920	+	1.49803369185191e-06	0.00242963438720498	31.4814814814815	88	43867	ENSMUST00000135474.1	+
chr10	65975648	65975648	+	1.13578460880234e-06	0.00185462724975483	39.8032786885246	89	-67399	ENSMUST00000218955.1	-
chr10	68545498	68545498	+	2.17038911157894e-06	0.00347857515055301	-26.3888888888889	90	-3603	ENSMUST00000020103.8	-
chr10	72705611	72705611	+	1.92100969646624e-06	0.00309125549744756	-34.6153846153846	91	-12320	ENSMUST00000219599.1	+
chr10	74043662	74043662	+	5.94094339793282e-06	0.0090943813167391	36.5384615384615	92	96608	ENSMUST00000195531.5	+
chr10	74274539	74274539	+	1.59556043310427e-06	0.00258084327751897	45.6477732793522	93	-28612	ENSMUST00000147455.1	+
chr10	77161272	77161272	+	1.38427889637666e-06	0.00225121554170214	40.1073105298457	94	5277	ENSMUST00000081654.12	-
chr10	81347093	81347093	+	7.57956055728687e-07	0.0012508779217217	-51.5679442508711	95	-364	ENSMUST00000134857.1	-
chr10	84798483	84798483	+	6.36960061547729e-06	0.00971818429202468	47.2222222222222	96	12701	ENSMUST00000158826.1	-
chr10	89233365	89233365	+	3.25475877148062e-09	5.84111093181667e-06	-43.4578485405185	97	23772	ENSMUST00000181976.7	-
chr10	90568842	90568842	+	5.44001752667043e-06	0.00837517478409891	26.6666666666667	98	-6885	ENSMUST00000182356.7	+
chr10	90680418	90680418	+	5.91556862189732e-06	0.00905892924656047	-34.6190476190476	99	-48542	ENSMUST00000218673.1	+
chr10	92097976	92097976	+	2.5608716329572e-06	0.00408096670852603	50.5656108597285	100	3952	ENSMUST00000185096.1	-
chr10	94968737	94968737	+	5.31301816367785e-06	0.00819176503605044	-43.2740538075695	101	20149	ENSMUST00000158521.1	+
chr10	98982037	98982037	+	4.18118450531954e-07	0.000697998920343549	60.0490196078431	102	-4094	ENSMUST00000218695.1	+
chr10	104004232	104004232	+	5.81493965474946e-06	0.00891372602994524	40.4761904761905	103	17241	ENSMUST00000218778.1	+
chr10	104141542	104141542	+	2.54159702209944e-08	4.42300945145433e-05	-49.0049751243781	104	-1445	ENSMUST00000181634.7	+
chr10	104980204	104980204	+	4.70989049186588e-06	0.0073123750906314	28.0701754385965	105	-60069	ENSMUST00000082498.1	+
chr10	114334700	114334700	+	3.75301361390545e-17	1.08490273476955e-13	56.3380281690141	106	-15774	ENSMUST00000192301.1	+
chr10	115460819	115460819	+	1.84295621794368e-06	0.00296993705035999	25.8620689655172	107	-1821	ENSMUST00000173619.1	-
chr10	115470593	115470593	+	2.01514908894605e-06	0.00323674036628001	-27.2727272727273	108	-7515	ENSMUST00000144732.1	-
chr10	117496335	117496335	+	7.43714042766402e-13	1.56316330775625e-09	51.3586346283404	109	-48843	ENSMUST00000220189.1	-
chr10	117672559	117672559	+	6.23200428674585e-06	0.00951941057348821	-30.952380952381	110	-3334	ENSMUST00000141991.1	+
chr10	118500926	118500926	+	2.74344016042356e-14	6.27824801242487e-11	48.1481481481481	111	55600	ENSMUST00000220034.1	-
chr10	119786203	119786203	+	5.32451684477047e-08	9.1790479663474e-05	47.3684210526316	112	-24505	ENSMUST00000153898.1	-
chr10	121545639	121545639	+	8.31955662198584e-07	0.00136895156940109	-29.0909090909091	113	6811	ENSMUST00000219439.1	-
chr10	126414180	126414180	+	5.41007597622518e-06	0.00833236360169035	51.7441860465116	114	42207	ENSMUST00000218075.1	+
chr10	127703193	127703193	+	1.57126529421394e-06	0.00254312575626232	31.3725490196078	115	-1977	ENSMUST00000079590.6	+
chr11	3162480	3162480	+	8.96563417651755e-10	1.64260166405163e-06	-49.3534482758621	116	2118	ENSMUST00000126746.8	-
chr11	4030916	4030916	+	7.32018848748774e-10	1.34619127496861e-06	53.3312382149591	117	-546	ENSMUST00000129689.7	+
chr11	6006395	6006395	+	4.46064574119215e-13	9.46855228525913e-10	67.2096908939014	118	-5948	ENSMUST00000130427.7	-
chr11	6006548	6006548	+	7.94773467165291e-12	1.5813184390158e-08	69.5187165775401	119	-6101	ENSMUST00000130427.7	-
chr11	6006584	6006584	+	5.01764067679223e-17	1.43218493255569e-13	77.7777777777778	120	-6137	ENSMUST00000130427.7	-
chr11	6006590	6006590	+	5.06424171511238e-14	1.13775903914155e-10	69.1176470588235	121	-6143	ENSMUST00000130427.7	-
chr11	6006592	6006592	+	2.35430080208137e-13	5.07748982509576e-10	72.6325757575758	122	-6145	ENSMUST00000130427.7	-
chr11	6006604	6006604	+	5.74724744987877e-13	1.21418488376408e-09	70	123	-6157	ENSMUST00000130427.7	-
chr11	6006856	6006856	+	9.33258479240114e-10	1.7088287611104e-06	70.8333333333333	124	-6409	ENSMUST00000130427.7	-
chr11	6006886	6006886	+	7.90514068431613e-16	2.03843872567533e-12	92.3076923076923	125	-6439	ENSMUST00000130427.7	-
chr11	6006904	6006904	+	1.8501189966222e-12	3.79917215044064e-09	84.5714285714286	126	-6457	ENSMUST00000130427.7	-
chr11	6006953	6006953	+	8.63041992574159e-08	0.000147657105946008	70.9090909090909	127	-6506	ENSMUST00000130427.7	-
chr11	6006992	6006992	+	4.85657244853266e-06	0.00752888127413429	61.8181818181818	128	-6545	ENSMUST00000130427.7	-
chr11	6007012	6007012	+	2.81813262710137e-10	5.25559927459836e-07	77.7777777777778	129	-6565	ENSMUST00000130427.7	-
chr11	6007015	6007015	+	3.98983083227428e-10	7.40008053949225e-07	70.7875457875458	130	-6568	ENSMUST00000130427.7	-
chr11	6007114	6007114	+	1.37485776833316e-08	2.41356952189787e-05	57.4348132487667	131	-6667	ENSMUST00000130427.7	-
chr11	6007122	6007122	+	2.23056351190076e-09	4.03017415674902e-06	51.9230769230769	132	-6675	ENSMUST00000130427.7	-
chr11	6007141	6007141	+	2.61099814559077e-10	4.87921357053108e-07	60.6410256410256	133	-6694	ENSMUST00000130427.7	-
chr11	6007176	6007176	+	4.83195296910531e-11	9.30337203042833e-08	57.1428571428571	134	-6729	ENSMUST00000130427.7	-
chr11	6007188	6007188	+	6.42825673041706e-13	1.35421076933965e-09	66.3636363636364	135	-6741	ENSMUST00000130427.7	-
chr11	6007218	6007218	+	3.05792695763652e-14	6.97036282693524e-11	62.5	136	-6771	ENSMUST00000130427.7	-
chr11	6007224	6007224	+	3.35915674420031e-12	6.80754533105314e-09	62.6344086021505	137	-6777	ENSMUST00000130427.7	-
chr11	6007228	6007228	+	1.41773273847266e-14	3.31038727561711e-11	67.7777777777778	138	-6781	ENSMUST00000130427.7	-
chr11	6007236	6007236	+	1.34754923845416e-13	2.94528457396873e-10	66.9158143194335	139	-6789	ENSMUST00000130427.7	-
chr11	6007240	6007240	+	3.4167139150224e-11	6.62175475862242e-08	61.3095238095238	140	-6793	ENSMUST00000130427.7	-
chr11	6007251	6007251	+	2.11651798675844e-15	5.26725883600032e-12	69.8021649869354	141	-6804	ENSMUST00000130427.7	-
chr11	6007260	6007260	+	4.74188156948266e-14	1.06856374717788e-10	65.3846153846154	142	-6813	ENSMUST00000130427.7	-
chr11	6007265	6007265	+	6.77583915187829e-15	1.62017730192217e-11	71.4285714285714	143	-6818	ENSMUST00000130427.7	-
chr11	6007660	6007660	+	1.85325880973672e-07	0.000313670819894501	66.2037037037037	144	-7213	ENSMUST00000130427.7	-
chr11	6007701	6007701	+	4.88415153253921e-09	8.71620532663195e-06	72.0159151193634	145	-7254	ENSMUST00000130427.7	-
chr11	6007717	6007717	+	2.81431019363697e-07	0.000473255193586499	68.6153846153846	146	-7270	ENSMUST00000130427.7	-
chr11	6007742	6007742	+	2.91131905501512e-06	0.00461682376839487	55.3030303030303	147	-7295	ENSMUST00000130427.7	-
chr11	6007747	6007747	+	2.08463831580785e-07	0.000352145755785064	64.7186147186147	148	-7300	ENSMUST00000130427.7	-
chr11	6007796	6007796	+	5.76590755023035e-08	9.93339239668595e-05	64.0762463343109	149	-7349	ENSMUST00000130427.7	-
chr11	6007826	6007826	+	3.68418379281214e-06	0.00578081781997646	49.1935483870968	150	-7379	ENSMUST00000130427.7	-
chr11	6007841	6007841	+	1.61245001244757e-06	0.00260708244464453	45.952023988006	151	-7394	ENSMUST00000130427.7	-
chr11	6007889	6007889	+	1.58693999470363e-10	2.98806297943579e-07	60.077519379845	152	-7442	ENSMUST00000130427.7	-
chr11	6007894	6007894	+	2.44940361239509e-07	0.0004128703446674	47.817896389325	153	-7447	ENSMUST00000130427.7	-
chr11	6007943	6007943	+	7.29338590532484e-07	0.00120454058127897	37.4040920716113	154	-7496	ENSMUST00000130427.7	-
chr11	6007959	6007959	+	2.52026423841147e-08	4.38686268850486e-05	42.381562099872	155	-7512	ENSMUST00000130427.7	-
chr11	6007972	6007972	+	1.69213371356621e-07	0.000286772725509427	40.2692778457772	156	-7525	ENSMUST00000130427.7	-
chr11	6007974	6007974	+	3.90334129683125e-08	6.75739545417998e-05	41.6017316017316	157	-7527	ENSMUST00000130427.7	-
chr11	6007999	6007999	+	6.16571945892671e-17	1.74331441870608e-13	63.6838770985112	158	-7552	ENSMUST00000130427.7	-
chr11	7130165	7130165	+	1.28018278604624e-09	2.33284626553571e-06	67.6494676494676	159	-29717	ENSMUST00000135398.1	+
chr11	10198520	10198520	+	1.21131021829598e-19	4.50777305551388e-16	80.4878048780488	160	-40817	ENSMUST00000117538.1	+
chr11	14951847	14951847	+	1.06897686348854e-06	0.00174864450290761	-48.4084880636605	161	-97311	ENSMUST00000121361.1	+
chr11	15272925	15272925	+	3.02733843759488e-17	8.82807549454211e-14	72.5306838106371	162	-139375	ENSMUST00000082812.1	+
chr11	15412310	15412310	+	5.01236406436747e-06	0.00774962834497392	-36.7618429591175	163	12	ENSMUST00000082812.1	+
chr11	19981006	19981006	+	8.85163820809799e-12	1.75622141856114e-08	69.867740080506	164	26438	ENSMUST00000123036.1	+
chr11	23534377	23534377	+	8.96317569927783e-15	2.12207660414973e-11	-77.5	165	-13223	ENSMUST00000156629.1	-
chr11	25739651	25739651	+	6.60595455149923e-11	1.26333537627598e-07	49.8519067012218	166	29491	ENSMUST00000179180.1	-
chr11	27635012	27635012	+	1.3643163393944e-07	0.000231895574451983	56.4528301886793	167	-126913	ENSMUST00000122413.1	-
chr11	31703243	31703243	+	6.51364333896351e-06	0.00992147616152571	-41.8831168831169	168	4597	ENSMUST00000192490.1	+
chr11	32076617	32076617	+	1.94670071239295e-06	0.00313130657263253	-29.4606256742179	169	24612	ENSMUST00000145338.1	-
chr11	35454612	35454612	+	3.68899873180184e-06	0.00578779144121128	41.289592760181	170	-90073	ENSMUST00000124438.1	+
chr11	39183261	39183261	+	5.10750208220041e-06	0.00788891220936436	-39.2413793103448	171	-384985	ENSMUST00000093736.1	-
chr11	46554256	46554256	+	3.24432971203812e-06	0.00512203576348368	43.4065934065934	172	5845	ENSMUST00000169764.1	+
chr11	51336737	51336737	+	4.43759140088281e-07	0.000739933044404217	47.808105872622	173	46819	ENSMUST00000102765.8	+
chr11	53327973	53327973	+	2.54104261667771e-06	0.00405184795507076	-28.8135593220339	174	575	ENSMUST00000141585.1	+
chr11	56891246	56891246	+	2.18312448819417e-15	5.42351283787266e-12	61.6191904047976	175	-120141	ENSMUST00000125292.1	+
chr11	57760991	57760991	+	1.00265218847389e-12	2.09052873137149e-09	-50.8474576271186	176	-3436	ENSMUST00000083872.1	+
chr11	60584694	60584694	+	3.54437978337975e-14	8.0451533112212e-11	66.4341085271318	177	7409	ENSMUST00000177760.1	-
chr11	60584733	60584733	+	1.96325406552107e-17	5.8085866873209e-14	66.0310421286031	178	7370	ENSMUST00000177760.1	-
chr11	60584782	60584782	+	2.37183197248661e-07	0.000400097158186378	57.3313782991202	179	7321	ENSMUST00000177760.1	-
chr11	63001197	63001197	+	2.0090019524268e-06	0.00322753063927974	38.5385385385385	180	2932	ENSMUST00000153180.7	-
chr11	68806438	68806438	+	2.41483893143583e-06	0.0038565142969253	-45.7142857142857	181	-4989	ENSMUST00000124006.1	+
chr11	71862109	71862109	+	2.82997233885352e-12	5.76128325722367e-09	62.4489795918367	182	-13904	ENSMUST00000104268.1	-
chr11	75737942	75737942	+	4.73928550302154e-06	0.00735549166923747	49.6323529411765	183	4796	ENSMUST00000131398.1	+
chr11	77651874	77651874	+	1.17184162456934e-10	2.21985134344339e-07	64.4444444444444	184	6834	ENSMUST00000104254.1	-
chr11	82370427	82370427	+	6.87468247028869e-07	0.00113683206098036	42.866847826087	185	16914	ENSMUST00000221531.1	-
chr11	83869863	83869863	+	3.98730258352027e-06	0.00623576551478838	47.6608187134503	186	16905	ENSMUST00000108113.2	+
chr11	88895428	88895428	+	2.69555052369115e-08	4.68674914020003e-05	55.1724137931034	187	-9693	ENSMUST00000083078.1	+
chr11	88895437	88895437	+	3.50648905446096e-06	0.00551807506163842	45.5840455840456	188	-9684	ENSMUST00000083078.1	+
chr11	88895470	88895470	+	7.66327163903533e-08	0.00013136927564228	52.3996852871754	189	-9651	ENSMUST00000083078.1	+
chr11	88895547	88895547	+	1.99793934781955e-06	0.0032100883730791	55.8651026392962	190	-9574	ENSMUST00000083078.1	+
chr11	88895784	88895784	+	1.08931780306728e-15	2.7678147542414e-12	76	191	-9337	ENSMUST00000083078.1	+
chr11	88895802	88895802	+	1.51193541107062e-11	2.97224748961211e-08	69.0824079485681	192	-9319	ENSMUST00000083078.1	+
chr11	88895832	88895832	+	5.90967556442635e-10	1.09039112606966e-06	61.7582417582418	193	-9289	ENSMUST00000083078.1	+
chr11	88895863	88895863	+	6.92184652423412e-10	1.27413589438504e-06	59.1733870967742	194	-9258	ENSMUST00000083078.1	+
chr11	88895865	88895865	+	8.04617858968109e-11	1.53350904374958e-07	64.8574561403509	195	-9256	ENSMUST00000083078.1	+
chr11	88895867	88895867	+	8.53302071290858e-11	1.62451146161296e-07	61.9886363636364	196	-9254	ENSMUST00000083078.1	+
chr11	88895870	88895870	+	1.80853541406384e-10	3.39570388736802e-07	60	197	-9251	ENSMUST00000083078.1	+
chr11	88895872	88895872	+	2.39059540073518e-11	4.66375927284025e-08	61.7495711835334	198	-9249	ENSMUST00000083078.1	+
chr11	88895878	88895878	+	1.58735630624408e-08	2.78129736040874e-05	56.6964285714286	199	-9243	ENSMUST00000083078.1	+
chr11	88895881	88895881	+	7.42102355172961e-10	1.36457429144522e-06	61.9727047146402	200	-9240	ENSMUST00000083078.1	+
chr11	88895889	88895889	+	2.75854124705138e-11	5.36816626377059e-08	63.6653895274585	201	-9232	ENSMUST00000083078.1	+
chr11	88895907	88895907	+	5.61673291753151e-11	1.07917600709756e-07	66.9208211143695	202	-9214	ENSMUST00000083078.1	+
chr11	88895913	88895913	+	1.28800058669729e-12	2.66732026456961e-09	74.0041928721174	203	-9208	ENSMUST00000083078.1	+
chr11	88895951	88895951	+	4.37893364250176e-07	0.000730386253305184	55.6666666666667	204	-9170	ENSMUST00000083078.1	+
chr11	88895961	88895961	+	7.84158308711162e-10	1.44071926657747e-06	63.2107023411371	205	-9160	ENSMUST00000083078.1	+
chr11	88895978	88895978	+	1.9869971307339e-09	3.59651936193657e-06	57.8723404255319	206	-9143	ENSMUST00000083078.1	+
chr11	88896026	88896026	+	9.53695595078537e-09	1.68386966578882e-05	53.3834586466165	207	-9095	ENSMUST00000083078.1	+
chr11	88896032	88896032	+	3.32774102519473e-08	5.77629232388401e-05	53.2891100055279	208	-9089	ENSMUST00000083078.1	+
chr11	88896055	88896055	+	2.64457856652953e-09	4.76577252186141e-06	55.3809523809524	209	-9066	ENSMUST00000083078.1	+
chr11	88896067	88896067	+	1.38888177116156e-11	2.73309375164622e-08	63.747553816047	210	-9054	ENSMUST00000083078.1	+
chr11	88896073	88896073	+	1.26197053745977e-09	2.30100084107518e-06	60.1408450704225	211	-9048	ENSMUST00000083078.1	+
chr11	88896085	88896085	+	7.0772374925647e-11	1.35180921778934e-07	58.2779009608278	212	-9036	ENSMUST00000083078.1	+
chr11	88896087	88896087	+	2.07829402949234e-09	3.75915540294476e-06	54.6875	213	-9034	ENSMUST00000083078.1	+
chr11	88896129	88896129	+	1.93010494431133e-11	3.77908763326825e-08	56.7508710801394	214	-8992	ENSMUST00000083078.1	+
chr11	88896135	88896135	+	3.3747809404884e-10	6.27422710648519e-07	55.4029304029304	215	-8986	ENSMUST00000083078.1	+
chr11	88896151	88896151	+	1.80656300579333e-06	0.0029127918085889	44.7368421052632	216	-8970	ENSMUST00000083078.1	+
chr11	88896162	88896162	+	2.65563968243971e-10	4.95966889821784e-07	54.6057767369243	217	-8959	ENSMUST00000083078.1	+
chr11	88896166	88896166	+	1.55748998894183e-09	2.82926387725723e-06	54.4573643410853	218	-8955	ENSMUST00000083078.1	+
