chr	start	end	strand	pvalue	qvalue	meth.diff	target.row	dist.to.feature	feature.name	feature.strand
chr4	134160001	134161000	*	1.29939264856248e-321	6.53504364890499e-316	66.4655216265845	16	-3081	ENSMUST00000145531.1	-
chr4	137836001	137837000	*	1.29533918471959e-08	6.74860930685379e-06	25.0327653997379	17	-25237	ENSMUST00000102518.9	+
chr4	139093001	139094000	*	1.37896780994638e-52	6.93525148895327e-48	-33.0945363421538	18	-9	ENSMUST00000042844.6	-
chr4	150957001	150958000	*	2.70369010086765e-16	5.2231827071169e-13	29.565273514816	19	-6735	ENSMUST00000082542.1	+
chr5	16293001	16294000	*	4.62374048734608e-10	3.36854763091981e-07	29.8676419366075	20	-31985	ENSMUST00000200158.1	+
chr5	25222001	25223000	*	7.38337329860517e-21	2.54337300127267e-17	25.1313735691987	21	0	ENSMUST00000045737.13	+
chr5	36811001	36812000	*	1.42957755664282e-07	5.36551000497585e-05	25.3573843330436	22	964	ENSMUST00000147893.1	-
chr5	44458001	44459000	*	1.22296950047042e-21	4.62457760067234e-18	-47.705069124424	23	-30410	ENSMUST00000199005.1	-
chr5	90890001	90891000	*	6.73864119544638e-31	6.47592813874015e-27	28.7172901725141	24	-241	ENSMUST00000031327.8	+
chr5	90891001	90892000	*	1.48502320600083e-49	5.74510504622008e-45	31.3898672928452	25	0	ENSMUST00000031327.8	+
chr5	105732001	105733000	*	3.40977363601806e-23	1.51312906028566e-19	25.8977568113989	26	0	ENSMUST00000140081.7	+
chr5	113221001	113222000	*	1.08910534775418e-12	1.24839320183607e-09	-27.5555083221608	27	0	ENSMUST00000211733.1	-
chr5	144915001	144916000	*	9.45438834264896e-28	6.92461380863808e-24	37.6946975758268	28	-17008	ENSMUST00000198621.1	-
chr6	29178001	29179000	*	6.14393493156878e-14	8.53583719209217e-11	-32.8946614732501	29	585	ENSMUST00000159200.1	-
chr6	59208001	59209000	*	4.48610568957107e-34	5.73610159078232e-30	33.0591575681293	30	0	ENSMUST00000062626.3	+
chr6	146115001	146116000	*	4.02360949168378e-09	2.39290081399639e-06	29.4119034144501	31	31209	ENSMUST00000137938.1	-
chr6	147771001	147772000	*	1.02364249296253e-10	8.41669477113824e-08	25.7858469248495	32	-51551	ENSMUST00000126447.1	-
chr6	148104001	148105000	*	7.88832636918519e-18	1.8951979048941e-14	-27.0637674699946	33	-36129	ENSMUST00000162391.1	-
chr7	12479001	12480000	*	1.19679240241263e-09	8.01113872867804e-07	-26.7091454272864	34	640	ENSMUST00000151933.1	+
chr7	27409001	27410000	*	2.89996998914318e-33	3.50036095811235e-29	34.2289719626168	35	-12449	ENSMUST00000108363.7	-
chr7	27481001	27482000	*	9.01315257508007e-15	1.41876210495435e-11	27.0295295295295	36	-4910	ENSMUST00000008528.7	+
chr7	45136001	45137000	*	6.21157839265241e-32	6.46343385933204e-28	26.2708799759456	37	0	ENSMUST00000146760.6	-
chr7	45215001	45216000	*	1.94750472591117e-13	2.50501221997234e-10	28.7899318387123	38	0	ENSMUST00000033060.13	+
chr7	98155001	98156000	*	1.03491127248363e-10	8.50471532485281e-08	-26.1139651918641	39	6211	ENSMUST00000134638.1	-
chr7	100863001	100864000	*	1.11760855388857e-66	7.33147270026053e-62	48.6842105263158	40	0	ENSMUST00000008462.10	-
chr7	102099001	102100000	*	5.74435796235002e-16	1.06605666672423e-12	26.3826854149435	41	0	ENSMUST00000106934.1	-
chr7	116433001	116434000	*	8.12881019196837e-111	1.36274254266214e-105	49.5121000627919	42	9440	ENSMUST00000205767.1	-
chr7	134670001	134671000	*	1.99413833132482e-37	3.20078695704821e-33	-26.268559233161	43	0	ENSMUST00000084488.4	+
chr7	141984001	141985000	*	2.24623003291281e-10	1.73978113667222e-07	-29.4488007380074	44	0	ENSMUST00000173705.7	+
chr7	143505001	143506000	*	2.80724696537917e-09	1.73020892625492e-06	26.2058823529412	45	-1852	ENSMUST00000207561.1	-
chr8	43791001	43792000	*	6.35630983640669e-37	9.88695744787123e-33	-28.8762826998121	46	-12844	ENSMUST00000209197.1	+
chr8	66603001	66604000	*	2.73267631928702e-75	2.29057770305501e-70	-29.8433146632199	47	-13994	ENSMUST00000128324.1	-
chr8	84184001	84185000	*	3.83848016995393e-20	1.22700587840833e-16	-25.2693639809685	48	218	ENSMUST00000211482.1	-
chr8	119896001	119897000	*	2.64087963606779e-25	1.52664282545246e-21	28.1555869872702	49	-13360	ENSMUST00000144458.7	+
chr9	24328001	24329000	*	3.15904858485108e-78	3.17756458761949e-73	-40.8123282841386	50	-12657	ENSMUST00000098926.2	+
chr9	32733001	32734000	*	1.87014059346163e-15	3.22843587928692e-12	-28.7833899951433	51	-21831	ENSMUST00000183616.1	-
chr9	32969001	32970000	*	3.7711633151991e-27	2.57461566590395e-23	-41.824355971897	52	-1037	ENSMUST00000194479.1	+
chr9	33087001	33088000	*	3.58685671245917e-11	3.20415649163118e-08	-29.3826592255912	53	55212	ENSMUST00000184476.1	+
chr9	33137001	33138000	*	6.35147596725411e-20	1.9923192145251e-16	-42.6214196762142	54	-13292	ENSMUST00000217419.1	+
chr9	33167001	33168000	*	1.35817173485324e-15	2.39952985628187e-12	-28.6434108527132	55	-6312	ENSMUST00000194275.1	-
chr9	33296001	33297000	*	1.20081302789043e-11	1.17115511089411e-08	-27.5207377438239	56	0	ENSMUST00000215382.1	+
chr9	33297001	33298000	*	1.44528402570985e-21	5.41099954126975e-18	-42.8907503118874	57	759	ENSMUST00000215382.1	+
chr9	33344001	33345000	*	1.08101763821102e-15	1.93851935918316e-12	-29.0457868410927	58	47759	ENSMUST00000215382.1	+
chr9	33415001	33416000	*	2.512455857106e-16	4.87872975340144e-13	-25.1669270074925	59	76015	ENSMUST00000213509.1	-
chr9	33448001	33449000	*	2.14219308784926e-20	7.04166351934818e-17	-33.7435959013769	60	43015	ENSMUST00000213509.1	-
chr9	33534001	33535000	*	1.05109184822691e-13	1.41343926477896e-10	-33.5565476190476	61	-41988	ENSMUST00000213509.1	-
chr9	33622001	33623000	*	2.24795372265211e-17	5.0773867415196e-14	-32.7392840682132	62	24638	ENSMUST00000215867.1	+
chr9	33643001	33644000	*	2.0424398777524e-15	3.49389650917919e-12	-26.3517812726957	63	45638	ENSMUST00000215867.1	+
chr9	33685001	33686000	*	9.06156940440347e-19	2.43708064491403e-15	-35.0921624967349	64	-42247	ENSMUST00000182663.2	+
chr9	33718001	33719000	*	4.82458391608112e-15	7.89511180026789e-12	-29.6057924376508	65	-9247	ENSMUST00000182663.2	+
chr9	33807001	33808000	*	2.79182480442633e-22	1.1232753653646e-18	-36.0742917372002	66	-53203	ENSMUST00000215702.1	+
chr9	33808001	33809000	*	2.17118983874342e-14	3.21479255930721e-11	-28.7626130403529	67	-52203	ENSMUST00000215702.1	+
chr9	33811001	33812000	*	1.26012060790141e-21	4.75314938055846e-18	-34.2466296590008	68	-49203	ENSMUST00000215702.1	+
chr9	33925001	33926000	*	4.03734021163497e-12	4.19814346243956e-09	-30.3834015980662	69	-5644	ENSMUST00000183951.1	+
chr9	34009001	34010000	*	1.13577134700474e-48	3.89464226362084e-44	-33.0641243623998	70	-32369	ENSMUST00000184229.1	+
chr9	34182001	34183000	*	1.02436895646856e-16	2.08859401722884e-13	-43.6372224846481	71	-17228	ENSMUST00000183960.1	+
chr9	34251001	34252000	*	3.07009370682221e-15	5.12404035728118e-12	-26.0396697497155	72	50775	ENSMUST00000183960.1	+
chr9	34634001	34635000	*	2.03244841610055e-09	1.29335372619046e-06	-27.7337909057482	73	-44698	ENSMUST00000181129.1	-
chr9	34639001	34640000	*	5.4940634384342e-23	2.37518577448439e-19	-39.9652302781578	74	-49698	ENSMUST00000181129.1	-
chr9	34709001	34710000	*	2.63262406638512e-48	8.63496051707729e-44	-43.9316239316239	75	-119698	ENSMUST00000181129.1	-
chr9	34740001	34741000	*	2.32243614426029e-16	4.53308255746742e-13	-29.1232876712329	76	-150698	ENSMUST00000181129.1	-
chr9	34940001	34941000	*	3.14487310479411e-21	1.12975215049956e-17	-26.1654471921213	77	-10493	ENSMUST00000066604.3	-
chr9	34952001	34953000	*	7.96191278392931e-18	1.90983615714361e-14	-40.9928170115924	78	-7019	ENSMUST00000158840.1	+
chr9	35022001	35023000	*	7.05312117987808e-19	1.92784275861422e-15	-35.4187355180404	79	5551	ENSMUST00000188658.1	+
chr9	35063001	35064000	*	1.20443975873144e-18	3.16043293674659e-15	-29.8470418470418	80	-7208	ENSMUST00000215463.1	-
chr9	35094001	35095000	*	3.64840736905132e-19	1.03666430240812e-15	-25.9327012717454	81	4072	ENSMUST00000214526.1	-
chr9	35181001	35182000	*	6.16891198860166e-39	1.17225294472258e-34	-32.6222571480385	82	-4941	ENSMUST00000034539.11	-
chr9	35207001	35208000	*	2.73796286215008e-17	6.12002393850526e-14	-31.3061724077636	83	-313	ENSMUST00000216618.1	-
chr9	35247001	35248000	*	2.78787169555604e-27	1.92950376216416e-23	-28.6843428560636	84	-2339	ENSMUST00000214230.1	-
chr9	35348001	35349000	*	1.38391142832743e-12	1.54898689762691e-09	-26.0839745734359	85	14114	ENSMUST00000193707.1	-
chr9	35497001	35498000	*	1.16318848350958e-24	6.05175637644215e-21	-33.2096474953618	86	5696	ENSMUST00000157980.1	-
chr9	35498001	35499000	*	1.58255682165738e-24	8.03955857313951e-21	-32.688456818035	87	4696	ENSMUST00000157980.1	-
chr9	36020001	36021000	*	1.00993910218249e-17	2.39966602463728e-14	-30.3053720341718	88	-8444	ENSMUST00000184873.2	-
chr9	36748001	36749000	*	2.54599557934677e-17	5.69937311463707e-14	-32.3778616945952	89	5868	ENSMUST00000135934.1	-
chr9	36793001	36794000	*	1.0834615054426e-10	8.86506470355282e-08	-25.1366120218579	90	-2510	ENSMUST00000217339.1	-
chr9	36810001	36811000	*	3.67123689879818e-09	2.20364509658261e-06	-26.0086888715606	91	2875	ENSMUST00000184633.1	-
chr9	36984001	36985000	*	2.13069654379008e-65	1.33949069289753e-60	-62.9021579943425	92	2273	ENSMUST00000175938.8	-
chr9	36987001	36988000	*	5.74810046178461e-23	2.47791067235975e-19	-35.7487922705314	93	0	ENSMUST00000175938.8	-
chr9	37070001	37071000	*	4.16616760251611e-09	2.4679544116325e-06	-26.2612107623318	94	12280	ENSMUST00000177080.7	-
chr9	37099001	37100000	*	1.62474782700787e-06	0.00042098683545927	-25.3881278538813	95	-15693	ENSMUST00000177218.7	-
chr9	37174001	37175000	*	2.91234965965263e-27	1.99733161095101e-23	-39.3671654978188	96	-1008	ENSMUST00000104295.1	-
chr9	37194001	37195000	*	2.01281134986336e-11	1.88394133904302e-08	-28.5179169290947	97	-13223	ENSMUST00000034632.9	+
chr9	37702001	37703000	*	1.63657060803503e-28	1.30647854973398e-24	-53.1055900621118	98	5488	ENSMUST00000112150.3	+
chr9	37703001	37704000	*	3.15265108518809e-13	3.94630104626569e-10	-36.3178294573643	99	6488	ENSMUST00000112150.3	+
chr9	37731001	37732000	*	9.66269893790818e-10	6.56711791995098e-07	-31.514392991239	100	0	ENSMUST00000211893.1	-
chr9	37765001	37766000	*	3.38110378609835e-10	2.5229386587323e-07	-25.2454199792603	101	-5857	ENSMUST00000215128.1	+
chr9	37793001	37794000	*	5.21588826125043e-16	9.72767602215752e-13	-26.390458254865	102	-9031	ENSMUST00000213368.1	+
chr9	38209001	38210000	*	2.95111372074644e-18	7.47083296149488e-15	-33.5208174178762	103	0	ENSMUST00000212815.1	+
chr9	38270001	38271000	*	3.13354402136643e-32	3.40134230425464e-28	-28.7231113216068	104	1488	ENSMUST00000093864.1	+
chr9	38283001	38284000	*	6.08671563613532e-20	1.91324732953628e-16	-30.1886363636364	105	-7107	ENSMUST00000216276.1	+
chr9	39724001	39725000	*	6.96883895486231e-08	2.89178429319835e-05	-26.0204081632653	106	38	ENSMUST00000214875.1	+
chr9	40007001	40008000	*	4.4983375725059e-14	6.37282182430145e-11	-31.7389297967537	107	-55	ENSMUST00000073932.3	-
chr9	40137001	40138000	*	1.00285936417471e-12	1.15592519049892e-09	-25.2945252945253	108	-6818	ENSMUST00000214981.2	-
chr9	40419001	40420000	*	3.85450353144498e-30	3.50339979755288e-26	-28.6667161575294	109	-17133	ENSMUST00000211853.1	-
chr9	40425001	40426000	*	1.05399671530853e-10	8.65213109343334e-08	-28.3522033522034	110	-23133	ENSMUST00000211853.1	-
chr9	40446001	40447000	*	2.21996959215174e-31	2.18919746027354e-27	-38.97800978704	111	8671	ENSMUST00000165104.7	-
chr9	40466001	40467000	*	6.57878411914335e-18	1.60097034156686e-14	-27.268303472683	112	-438	ENSMUST00000148170.1	-
chr9	40468001	40469000	*	3.71389353496198e-38	6.15768400192035e-34	-42.8104923626476	113	-2438	ENSMUST00000148170.1	-
chr9	40469001	40470000	*	1.82026377998015e-47	5.60489638137201e-43	-35.054201769484	114	-3438	ENSMUST00000148170.1	-
chr9	40470001	40471000	*	5.63121743134042e-17	1.19330550350789e-13	-37.7300401273004	115	-4438	ENSMUST00000148170.1	-
chr9	40489001	40490000	*	6.76426740252911e-20	2.11740078655839e-16	-25.4826652999744	116	1283	ENSMUST00000215697.1	+
chr9	40491001	40492000	*	6.03908282086419e-36	8.67782778709347e-32	-41.2250781000333	117	3283	ENSMUST00000215697.1	+
chr9	40499001	40500000	*	1.71608054847979e-20	5.67808862330332e-17	-39.0131063541468	118	11283	ENSMUST00000215697.1	+
chr9	40508001	40509000	*	1.09609613841438e-12	1.25476552585892e-09	-35.1282051282051	119	20283	ENSMUST00000215697.1	+
chr9	40519001	40520000	*	5.05522982875656e-16	9.48667880857845e-13	-28.3417999848358	120	-11155	ENSMUST00000181617.1	+
chr9	40535001	40536000	*	9.47481609953485e-27	6.2154459476922e-23	-35.3380854627659	121	-3619	ENSMUST00000119373.8	-
chr9	40536001	40537000	*	4.40057469263415e-14	6.25193164095681e-11	-29.0880695737384	122	-4619	ENSMUST00000119373.8	-
chr9	40549001	40550000	*	5.55368908053007e-19	1.54032372024165e-15	-30.570296664824	123	1643	ENSMUST00000216525.1	+
chr9	40559001	40560000	*	4.82484165607706e-25	2.62804402738712e-21	-26.2072969646299	124	0	ENSMUST00000213520.1	-
chr9	40628001	40629000	*	4.14820257309916e-33	4.88966749668753e-29	-28.869722932619	125	-11616	ENSMUST00000216936.1	-
chr9	40648001	40649000	*	1.05667403336289e-25	6.35179765234042e-22	-38.5720201601907	126	20108	ENSMUST00000216204.1	-
chr9	40666001	40667000	*	3.30656295391699e-17	7.30441488282643e-14	-27.1066378769938	127	2108	ENSMUST00000216204.1	-
chr9	40684001	40685000	*	9.77720268274693e-12	9.68599087573951e-09	-27.5167785234899	128	-962	ENSMUST00000139577.1	+
chr9	40685001	40686000	*	3.54246096070399e-15	5.86699930210289e-12	-25.2652437121638	129	0	ENSMUST00000139577.1	+
chr9	40703001	40704000	*	1.36409703065474e-40	2.89878666973141e-36	-39.367816091954	130	-11158	ENSMUST00000215601.1	+
chr9	40714001	40715000	*	2.50599952183957e-35	3.43730159282816e-31	-32.3471597202127	131	-158	ENSMUST00000215601.1	+
chr9	40756001	40757000	*	8.32097000382151e-20	2.55694746424718e-16	-28.9696435094847	132	5256	ENSMUST00000216792.1	-
chr9	40780001	40781000	*	3.30375592845045e-20	1.0605702441946e-16	-28.5071942446043	133	2462	ENSMUST00000132716.1	-
chr9	40815001	40816000	*	9.799046786285e-22	3.73351573484585e-18	-41.511363197901	134	-4969	ENSMUST00000215895.1	+
chr9	40861001	40862000	*	1.23188854019984e-15	2.18666286761023e-12	-26.7329733613228	135	-12127	ENSMUST00000067375.4	+
chr9	40863001	40864000	*	2.53268327955984e-17	5.67799701236911e-14	-31.7313305825195	136	-10127	ENSMUST00000067375.4	+
chr9	40882001	40883000	*	6.99945202448505e-11	5.92965549759123e-08	-29.6230158730159	137	7876	ENSMUST00000067375.4	+
chr9	40894001	40895000	*	8.83225295384876e-18	2.10521826498925e-14	-25.3624856156502	138	2619	ENSMUST00000162122.1	-
chr9	40911001	40912000	*	3.86393809031932e-32	4.10554820411452e-28	-30.8149886021398	139	-13384	ENSMUST00000162122.1	-
chr9	40938001	40939000	*	4.87860371338787e-13	5.92180025089529e-10	-25.9669768290458	140	-7576	ENSMUST00000217265.1	-
chr9	40939001	40940000	*	4.69033493119527e-09	2.74518363396156e-06	-26.6351537094774	141	-8576	ENSMUST00000217265.1	-
chr9	40972001	40973000	*	7.80143598615618e-22	2.99510008590289e-18	-35.842443171959	142	-7884	ENSMUST00000034521.7	-
chr9	40982001	40983000	*	1.81257106727119e-29	1.54508052222229e-25	-30.3826608761465	143	1468	ENSMUST00000180872.8	-
chr9	41017001	41018000	*	5.68770703548576e-41	1.280830782316e-36	-27.0362846152565	144	-12374	ENSMUST00000180384.2	-
chr9	41023001	41024000	*	6.90169924838481e-42	1.67955287830864e-37	-44.0726392251816	145	-18374	ENSMUST00000180384.2	-
chr9	41103001	41104000	*	1.73217736411189e-22	7.14069715051628e-19	-31.9647695326103	146	8082	ENSMUST00000217288.1	-
chr9	41134001	41135000	*	9.7853717055052e-14	1.32294708414239e-10	-31.4402323208539	147	-21921	ENSMUST00000217288.1	-
chr9	41137001	41138000	*	3.07005996296911e-22	1.22866885159956e-18	-40.3640558902705	148	19503	ENSMUST00000136530.7	-
chr9	41226001	41227000	*	6.43699787573664e-41	1.42824855642742e-36	-36.6736183524505	149	-1882	ENSMUST00000213107.1	+
chr9	41248001	41249000	*	4.30561762639891e-33	5.0358767064866e-29	-26.0904836644103	150	19121	ENSMUST00000213107.1	+
chr9	41289001	41290000	*	1.89167562882631e-45	5.18935426396715e-41	-36.0272747596691	151	-37077	ENSMUST00000233562.1	+
chr9	41331001	41332000	*	7.49598844506924e-32	7.74649764734611e-28	-36.6468163078333	152	2237	ENSMUST00000233820.1	+
chr9	41351001	41352000	*	1.759484074608e-10	1.38698814022869e-07	-29.2660028449502	153	-11461	ENSMUST00000082975.1	-
chr9	41386001	41387000	*	1.06130790540842e-20	3.59034250962755e-17	-33.8951096892139	154	9442	ENSMUST00000190109.1	+
chr9	41389001	41390000	*	6.30162375147465e-15	1.01579474391608e-11	-29.3427230046948	155	-12182	ENSMUST00000232964.1	+
chr9	41390001	41391000	*	1.63939570299694e-14	2.47103590345762e-11	-33.8105663969538	156	-11182	ENSMUST00000232964.1	+
chr9	41398001	41399000	*	6.33516566727655e-25	3.42596651381872e-21	-31.2379403584174	157	-3182	ENSMUST00000232964.1	+
chr9	41405001	41406000	*	2.34365156566261e-16	4.56858200601227e-13	-32.5827205882353	158	2821	ENSMUST00000232964.1	+
chr9	41428001	41429000	*	6.46545692000123e-18	1.57593359593835e-14	-29.1269330683974	159	8952	ENSMUST00000216668.1	+
chr9	41441001	41442000	*	2.21798101680282e-23	1.01101866098539e-19	-28.1779551892866	160	21952	ENSMUST00000216668.1	+
chr9	41465001	41466000	*	3.21612150712539e-23	1.43563847444731e-19	-47.3438199731303	161	-8829	ENSMUST00000233321.1	+
chr9	41492001	41493000	*	2.09208392845864e-18	5.37737523361705e-15	-30.0858491915868	162	16943	ENSMUST00000233563.1	+
chr9	41506001	41507000	*	8.06981221879201e-29	6.58144174084857e-25	-45.3023031950284	163	6781	ENSMUST00000215745.1	-
chr9	41510001	41511000	*	3.24088698804948e-23	1.44242595881257e-19	-32.9699500025772	164	2781	ENSMUST00000215745.1	-
chr9	41513001	41514000	*	2.50694380626651e-34	3.26073834551306e-30	-33.785405626289	165	0	ENSMUST00000215745.1	-
chr9	41537001	41538000	*	9.11280758880309e-50	3.71603518243006e-45	-55.4693274205469	166	287	ENSMUST00000175029.1	+
chr9	41547001	41548000	*	2.15843007180308e-47	6.51324357014072e-43	-36.0127580964843	167	10287	ENSMUST00000175029.1	+
chr9	41559001	41560000	*	6.80321630294076e-16	1.25026036251324e-12	-30.455024699987	168	0	ENSMUST00000213560.1	-
chr9	41564001	41565000	*	7.64219951412293e-22	2.94145118371921e-18	-44.5764053840063	169	-4743	ENSMUST00000213560.1	-
chr9	41574001	41575000	*	2.08046919203141e-09	1.31955688225562e-06	-25.4736234513183	170	-879	ENSMUST00000216299.1	+
chr9	41620001	41621000	*	2.0475539945023e-22	8.39492624719324e-19	-38.29458561829	171	1011	ENSMUST00000216975.1	+
chr9	41651001	41652000	*	2.97182721319841e-25	1.7048930777388e-21	-32.5440438156093	172	0	ENSMUST00000217362.1	+
chr9	41659001	41660000	*	3.22879342624164e-25	1.8383310688344e-21	-29.1321054478949	173	4700	ENSMUST00000183325.1	+
chr9	41671001	41672000	*	5.44233811458834e-21	1.89638697549232e-17	-31.387242214244	174	3055	ENSMUST00000214294.1	-
chr9	41686001	41687000	*	9.78333465571767e-17	2.00013766596645e-13	-33.125127995085	175	-10948	ENSMUST00000214294.1	-
chr9	41687001	41688000	*	2.84097167246414e-23	1.27572470713601e-19	-31.9014426973578	176	-11948	ENSMUST00000214294.1	-
chr9	41695001	41696000	*	2.89809569808676e-11	2.63887947042673e-08	-25.4150051006213	177	-19948	ENSMUST00000214294.1	-
chr9	41714001	41715000	*	3.02884971412511e-36	4.5699038813354e-32	-51.0530137981118	178	22381	ENSMUST00000214447.1	-
chr9	41731001	41732000	*	6.70481521645814e-13	7.9218252271659e-10	-33.7403157791507	179	5381	ENSMUST00000214447.1	-
chr9	41760001	41761000	*	2.02009126678374e-34	2.67359413871806e-30	-40.4837806562395	180	-22604	ENSMUST00000216984.1	-
chr9	41761001	41762000	*	5.97438139892756e-14	8.31558874154112e-11	-31.9882915685015	181	-23604	ENSMUST00000216984.1	-
chr9	41766001	41767000	*	6.08637194737107e-12	6.17141708800696e-09	-28.1236367368934	182	-28604	ENSMUST00000216984.1	-
chr9	41781001	41782000	*	1.03875298320168e-36	1.59924701593249e-32	-58.621752079696	183	-23412	ENSMUST00000215885.1	+
chr9	41782001	41783000	*	2.50460601014396e-29	2.11113364970256e-25	-33.7063077926563	184	-22412	ENSMUST00000215885.1	+
chr9	41789001	41790000	*	1.53692629373233e-10	1.22451785689101e-07	-27.0692262943572	185	-15412	ENSMUST00000215885.1	+
chr9	41797001	41798000	*	1.92506360563867e-21	7.01574964681842e-18	-25.3223385986355	186	-7412	ENSMUST00000215885.1	+
chr9	41803001	41804000	*	5.00887643286933e-17	1.06742261784745e-13	-25.3041834310921	187	-1412	ENSMUST00000215885.1	+
chr9	41816001	41817000	*	9.4807201527428e-26	5.7447524768208e-22	-34.6243990384615	188	399	ENSMUST00000213355.1	+
chr9	41830001	41831000	*	7.08080140896181e-11	5.98848415508666e-08	-26.0425246331717	189	14399	ENSMUST00000213355.1	+
chr9	41837001	41838000	*	3.25011658439957e-17	7.19024859308701e-14	-30.2377510040161	190	21399	ENSMUST00000213355.1	+
chr9	41840001	41841000	*	1.27316206261875e-77	1.20058537082514e-72	-80.2330455193227	191	24399	ENSMUST00000213355.1	+
chr9	41863001	41864000	*	7.22626212657245e-20	2.25733451005331e-16	-37.60663507109	192	11552	ENSMUST00000214689.1	-
chr9	41867001	41868000	*	2.01698126459373e-45	5.43429459296408e-41	-44.6392300996228	193	7552	ENSMUST00000214689.1	-
chr9	41895001	41896000	*	1.26033210930602e-50	5.43308246807757e-46	-49.1201261623797	194	-4398	ENSMUST00000217258.1	-
chr9	41962001	41963000	*	1.662530623953e-17	3.82833897671708e-14	-27.8135285678116	195	11588	ENSMUST00000134560.1	-
chr9	41984001	41985000	*	4.75955554567331e-26	2.95521761400331e-22	-35.9630640896094	196	0	ENSMUST00000148800.1	-
chr9	42017001	42018000	*	1.20256558300983e-19	3.57874003452106e-16	-28.2451518562791	197	-4615	ENSMUST00000143710.1	+
chr9	42020001	42021000	*	6.36925050903917e-14	8.79219899939592e-11	-25.1302136455741	198	-1615	ENSMUST00000143710.1	+
chr9	42021001	42022000	*	1.29289391542507e-22	5.38869572593135e-19	-35.1290456623113	199	-615	ENSMUST00000143710.1	+
chr9	42047001	42048000	*	2.09169772649858e-23	9.62175781630607e-20	-38.744749196936	200	24388	ENSMUST00000143710.1	+
chr9	42062001	42063000	*	1.34803278024632e-17	3.14358720987943e-14	-28.4990894859589	201	39388	ENSMUST00000143710.1	+
chr9	42065001	42066000	*	4.56946071016753e-13	5.56895416486045e-10	-25.2915815747674	202	42388	ENSMUST00000143710.1	+
chr9	42098001	42099000	*	3.3109357909446e-28	2.57500673505625e-24	-39.6022244535414	203	25298	ENSMUST00000060989.8	-
chr9	42102001	42103000	*	3.3089538242483e-25	1.87170427094874e-21	-31.0225523656562	204	21298	ENSMUST00000060989.8	-
chr9	42111001	42112000	*	6.50062072112266e-25	3.4904212871078e-21	-28.0333333333333	205	12298	ENSMUST00000060989.8	-
chr9	42137001	42138000	*	1.31999248763874e-27	9.62122685383383e-24	-33.1106091975657	206	-3993	ENSMUST00000217076.1	+
chr9	42138001	42139000	*	1.32357837830251e-13	1.75024893099803e-10	-32.515034999507	207	-2993	ENSMUST00000217076.1	+
chr9	42148001	42149000	*	1.09551108726796e-38	1.94458616783264e-34	-46.6989664082687	208	5642	ENSMUST00000217090.1	+
chr9	42155001	42156000	*	8.51734009029078e-32	8.68303624536412e-28	-32.5120686970257	209	12642	ENSMUST00000217090.1	+
chr9	42175001	42176000	*	8.60740518902422e-34	1.06449042078524e-29	-33.8775405838189	210	32642	ENSMUST00000217090.1	+
chr9	42188001	42189000	*	3.10894392268299e-11	2.81143604634231e-08	-26.1578254326561	211	20214	ENSMUST00000216643.1	-
chr9	42198001	42199000	*	5.05629708608893e-18	1.25269294438481e-14	-33.9833677153172	212	10214	ENSMUST00000216643.1	-
chr9	42245001	42246000	*	4.5175323432067e-13	5.5101181545865e-10	-25.0067469099153	213	18201	ENSMUST00000169609.1	-
